fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.5003544318104437	0.0008134500940492928	0.0	0.0	7.219512195121951	10329.0	41
a.10	0.8303990610328639	0.0004695688027322684	0.0	0.0	1.5	10366.0	4
a.102	0.5768117431695289	0.04783790310493339	0.3783783783783784	0.5135135135135135	24.216216216216218	10333.0	37
a.11	0.4007803454264763	0.0002351955334751976	0.0	0.0	2.6666666666666665	10364.0	6
a.118	0.5541283337620007	0.031568119521254434	0.174496644295302	0.47651006711409394	110.3758389261745	10221.0	149
a.137	0.4983355530675666	0.007389835251206668	0.06666666666666667	0.13333333333333333	13.866666666666667	10355.0	15
a.140	0.802340803870714	0.05949798380417937	0.14285714285714285	0.5714285714285714	10.285714285714286	10356.0	14
a.144	0.4598765432098766	9.147716955363443e-05	0.0	0.0	1.0	10368.0	2
a.159	0.696324941012441	0.03585693757491863	0.1	0.3	6.0	10360.0	10
a.2	0.6958994988998187	0.02570515117514331	0.09302325581395349	0.3953488372093023	39.53488372093023	10327.0	43
a.23	0.501873653060568	0.0036224108239766234	0.0	0.14285714285714285	6.0	10363.0	7
a.24	0.6430865980981423	0.02229520436439386	0.17391304347826086	0.4492753623188406	64.26086956521739	10301.0	69
a.246	0.4540585303103393	0.0005740348665226241	0.0	0.0	3.2	10365.0	5
a.25	0.5261459366063833	0.0022949170512088658	0.0	0.01818181818181818	19.236363636363638	10315.0	55
a.28	0.42507454624885815	0.0007394878926734281	0.0	0.0	7.2	10355.0	15
a.29	0.545237003408958	0.004114275743962981	0.0	0.0	35.348837209302324	10327.0	43
a.30	0.645039759146902	0.0114066004121904	0.0	0.2	8.4	10360.0	10
a.34	0.8745947901591895	0.0021696454500160158	0.0	0.0	3.6	10365.0	5
a.38	0.43944305429178043	0.0001422726991286677	0.0	0.0	1.75	10362.0	8
a.39	0.560167032938369	0.0032806017112247945	0.0	0.017543859649122806	19.964912280701753	10313.0	57
a.4	0.6575922347689924	0.05596020864031924	0.3798219584569733	0.6765578635014837	184.42729970326408	10033.0	337
a.40	0.4593106235594408	0.08864334562104136	0.23076923076923078	0.3076923076923077	3.5384615384615383	10357.0	13
a.46	0.8235600578871202	0.0015415526272142875	0.0	0.0	2.8	10365.0	5
