index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	16559.0	16559.0	16559.0	16559.0	16559.0	16559.0
mean	0.6781329256755454	0.05722119415661038	0.2533969442599191	0.41578597741409506	49.82233226644121	22976.942206654992
std	0.19094863264930387	0.12530483700764497	0.4349693766361814	0.4928718581224198	62.300102505262345	77.74338818081031
min	0.017138890094155423	2.2069209039548023e-05	0.0	0.0	1.0	22708.0
25%	0.5615669337328035	0.0013304613364467188	0.0	0.0	8.0	22946.0
50%	0.6893236505278165	0.007515366355599519	0.0	0.0	23.0	23003.0
75%	0.8066767346685515	0.04907044893023994	1.0	1.0	68.0	23035.0
max	1.0	1.0	1.0	1.0	350.0	23057.0
