index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	5378.0	5378.0	5378.0	5378.0	5378.0	5378.0
mean	0.6127582603279914	0.04640817066743828	0.1273707698029007	0.32279657865377465	89.63443659352919	9730.029750836742
std	0.2024938957968395	0.09570564697342919	0.3334188472594674	0.46758913792728124	105.16341446672038	114.47387653901258
min	0.007169005491153124	5.120327700972862e-05	0.0	0.0	1.0	9438.0
25%	0.5124049360802505	0.0023572270087185107	0.0	0.0	11.0	9691.0
50%	0.6250242516496227	0.011234341668611154	0.0	0.0	48.0	9777.0
75%	0.7550229162401609	0.038199039038868544	0.0	1.0	127.0	9812.0
max	0.9998921822316318	0.9757867826617826	1.0	1.0	404.0	9841.0
