index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	5062.0	5062.0	5062.0	5062.0	5062.0	5062.0
mean	0.8243391644902458	0.3175898535348105	0.6238640853417622	0.7649150533386013	21.594231529039906	6756.896878704069
std	0.17922863178361917	0.321847734166917	0.48446264483080453	0.42409379274523423	29.735807500222826	31.93123344580328
min	0.008330875847832486	7.431629013079666e-05	0.0	0.0	1.0	6644.0
25%	0.7234861527402058	0.027991213207115086	0.0	1.0	3.0	6747.0
50%	0.8715806995183832	0.2068054401816587	1.0	1.0	10.0	6770.0
75%	0.9784460612833094	0.5348946886414115	1.0	1.0	27.0	6778.0
max	1.0	1.0000000000000002	1.0	1.0	139.0	6782.0
