superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.8580865852028505	0.6311438905847379	0.9333333333333333	0.9333333333333333	7.6	6769.0	15
a.1.2	0.9875774107932762	0.029129129129129128	0.0	0.5	1.0	6782.0	2
a.100.1	0.6858259368315884	0.1418014016402015	0.5	0.6875	14.0	6768.0	16
a.102.1	0.9874638290763512	0.5989366278129732	0.75	1.0	10.166666666666666	6772.0	12
a.102.3	1.0	1.0	1.0	1.0	1.3333333333333333	6781.0	3
a.102.4	0.6873973545754044	0.15375349207334585	0.4	0.6	3.6	6779.0	5
a.104.1	0.965749618921178	0.23992834780591657	0.2	0.8	2.4	6779.0	5
a.11.2	0.9999385538022906	0.7222222222222222	0.6666666666666666	1.0	1.3333333333333333	6781.0	3
a.111.1	0.9865555719412082	0.5584551322735002	0.6666666666666666	1.0	2.0	6781.0	3
a.116.1	0.9998771076045814	0.5277777777777778	0.3333333333333333	1.0	1.3333333333333333	6781.0	3
a.118.1	0.6602649421429458	0.10120122642090494	0.6578947368421053	0.868421052631579	35.21052631578947	6746.0	38
a.118.17	0.5368062724278622	0.0011683573432322875	0.0	0.0	1.3333333333333333	6781.0	3
a.118.26	0.9999631377174875	0.875	1.0	1.0	1.0	6782.0	2
a.118.8	0.7477796468602353	0.07919822959997809	0.3142857142857143	0.7714285714285715	25.02857142857143	6749.0	35
a.118.9	0.9959839209322908	0.8227829517200659	1.0	1.0	4.0	6779.0	5
a.121.1	0.987498103907086	0.7247161510844928	0.6875	0.96875	1.9375	6752.0	32
a.124.1	1.0	1.0	1.0	1.0	1.0	6782.0	2
a.126.1	0.6092598053671483	0.0001982638241387766	0.0	0.0	1.0	6782.0	2
a.127.1	0.9834285889872173	0.3848982452718194	0.75	1.0	2.5	6780.0	4
a.128.1	0.8978951917198928	0.37482972478331955	0.7142857142857143	0.8571428571428571	4.285714285714286	6777.0	7
a.130.1	0.5731225417895771	0.02232773104061176	0.0	0.25	2.5	6780.0	4
a.132.1	0.9818384311080194	0.4809564945883404	1.0	1.0	5.428571428571429	6777.0	7
a.133.1	0.9999754215209163	0.9305555555555555	1.0	1.0	2.0	6781.0	3
a.138.1	0.9836772740696987	0.7520453918833017	0.9166666666666666	0.9166666666666666	6.5	6772.0	12
a.140.3	0.9997419259696211	0.4694444444444444	0.3333333333333333	1.0	1.3333333333333333	6781.0	3
a.143.1	0.8724933647891477	0.0006449114654838596	0.0	0.0	1.0	6782.0	2
a.149.1	0.8130560880892691	0.3439471935159402	0.3333333333333333	0.6666666666666666	1.3333333333333333	6781.0	3
a.152.1	0.9999655799773812	0.9388888888888889	1.0	1.0	3.6	6779.0	5
a.156.1	0.9209531710914455	0.004932481144344774	0.0	0.0	2.5	6780.0	4
a.16.1	0.5419462881022615	0.0008615790881262694	0.0	0.0	2.5	6780.0	4
a.160.1	0.7552842529753123	0.5832796357421907	0.8333333333333334	0.8333333333333334	5.0	6778.0	6
a.17.1	1.0	1.0	1.0	1.0	1.0	6782.0	2
a.182.1	0.25642727228039125	0.00013146051839937707	0.0	0.0	1.3333333333333333	6781.0	3
a.186.1	0.9346800353877912	0.0019790444042733653	0.0	0.0	1.0	6782.0	2
