fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.3868459156776767	0.0012963006029548332	0.00819672131147541	0.01639344262295082	15.262295081967213	23227.44262295082	122
a.10	0.569121075819901	0.0005668528560453628	0.0	0.0	5.166666666666667	23334.0	6
a.101	0.8321247605027322	0.10463068219245654	0.3333333333333333	1.0	37.0	23261.0	3
a.102	0.8388924649962552	0.12289874723805148	0.5121951219512195	0.7195121951219512	51.792682926829265	23261.0	82
a.11	0.2906383244741655	0.00027019762310749265	0.0	0.0	9.066666666666666	23328.0	15
a.116	0.8024738761332354	0.12901174255897574	0.5	1.0	150.0	23127.0	2
a.117	0.7558073535982475	0.0314898424722985	0.0	1.0	150.0	23127.0	1
a.118	0.744731428212973	0.0744498422097485	0.4027777777777778	0.625	169.39814814814815	23127.0	216
a.135	0.9150011056106355	0.030221238408419556	0.0	0.0	19.0	23326.0	1
a.136	0.9040461035653221	0.08999468567252594	0.5	1.0	17.0	23326.0	2
a.137	0.7966500151723587	0.04070489235112849	0.23529411764705882	0.4117647058823529	18.294117647058822	23326.0	17
a.139	0.9844472287249827	0.6577852767011471	1.0	1.0	13.0	23330.0	3
a.140	0.9397497782861627	0.39493871824481486	0.7692307692307693	0.7692307692307693	11.307692307692308	23330.0	13
a.143	0.690834583244054	0.0004066074698845364	0.0	0.0	4.0	23335.0	3
a.144	0.677144904190517	0.00039735888608234985	0.0	0.0	5.5	23335.0	8
a.158	0.8476072972612654	0.0015896421550759077	0.0	0.0	5.666666666666667	23336.0	3
a.159	0.7596897089312241	0.003341883708572712	0.0	0.0	6.142857142857143	23336.0	7
a.2	0.7069622394005829	0.01291373440610418	0.061224489795918366	0.14285714285714285	79.40816326530613	23245.0	98
a.22	0.7091863279607012	0.003937663824573056	0.0	0.0	9.333333333333334	23335.0	3
a.23	0.8174751954493544	0.020761608320616874	0.0	0.36363636363636365	33.36363636363637	23310.727272727272	11
a.24	0.6898015455299052	0.017967677569177908	0.15	0.4	90.65	23245.19	100
a.245	0.7380336936911206	0.00032731303954999807	0.0	0.0	3.0	23341.0	3
a.246	0.7211264513088557	0.0011660869590120724	0.0	0.0	3.5	23341.0	2
a.25	0.8082645722594136	0.06453888563499269	0.20161290322580644	0.3709677419354839	36.03225806451613	23219.0	124
a.27	0.47947981537219314	0.0009384524893036934	0.0	0.0	19.0	23292.0	3
a.28	0.5032546016630842	0.001830437359083273	0.0	0.0	30.62962962962963	23288.666666666668	54
a.29	0.4320681488433198	0.0051287891292449185	0.0	0.06140350877192982	78.55263157894737	23234.71052631579	114
a.3	0.8094916258564954	0.08232184964719481	0.0	1.0	398.0	22787.0	3
a.30	0.897123092398162	0.05457888113075319	0.25	0.5	9.5	23335.0	8
a.301	0.8152431406177856	0.1507854700128225	0.5	1.0	502.0	22124.0	2
a.302	0.8398998473651949	0.20325924046729138	0.0	1.0	502.0	22124.0	1
a.32	0.9874755437499108	0.006570226071253774	0.0	0.0	3.0	23341.0	1
a.33	0.9949596918155463	0.03371888630553599	0.0	0.5	3.5	23341.0	2
a.34	0.9907191208602888	0.015978689119602586	0.0	0.0	4.0	23341.0	2
a.36	0.874041222093671	0.00016977928692699492	0.0	0.0	1.0	23337.0	1
a.37	0.83064447015469	0.00012790364854441062	0.0	0.0	1.0	23337.0	2
a.38	0.84780791289575	0.002887761620071456	0.0	0.0	8.444444444444445	23283.666666666668	9
a.39	0.7434527071987783	0.017287208311951584	0.01775147928994083	0.03550295857988166	37.10650887573964	23179.36094674556	169
a.4	0.7288031103346809	0.08646978036795568	0.30590339892665475	0.6654740608228981	333.68336314847943	22789.688729874775	559
a.40	0.6354837861980719	0.35281738932461276	0.6666666666666666	0.8181818181818182	4.0	23310.0	33
a.45	0.8116403136649954	0.0027798465362042835	0.0	0.0	4.0	23337.0	3
a.46	0.7829715379059521	0.004585473217924277	0.0	0.0	6.666666666666667	23334.333333333332	9
a.47	0.873135601254421	0.0065372953568356386	0.0	0.058823529411764705	10.764705882352942	23330.41176470588	17
a.48	0.7873240455071345	0.1915782825288563	0.6666666666666666	0.6666666666666666	7.166666666666667	23337.0	6
a.5	0.8132796870990853	0.053350786446134876	0.5272727272727272	0.6727272727272727	29.4	23288.0	55
a.59	0.7263803756964468	0.006149377389854794	0.0	0.0	73.0	23227.0	3
a.6	0.7579057818827227	0.0078409291700385	0.0	0.0	44.0	23288.0	3
a.60	0.7931123133927352	0.07478094586682327	0.2672413793103448	0.46551724137931033	96.54310344827586	23227.0	116
a.62	0.8265341103873842	0.0001232741617357002	0.0	0.0	1.0	23336.0	1
a.63	0.7309628899554337	0.00012186168151879117	0.0	0.0	1.0	23336.0	2
a.64	0.6179722317449434	0.00036676861861286277	0.0	0.0	2.142857142857143	23336.0	7
a.66	0.62942082789632	0.0015655816300085708	0.0	0.0	7.0	23319.0	2
a.68	0.6370709354113445	0.0007344621142870449	0.0	0.0	7.0	23319.0	1
a.69	0.6252991654608302	0.0024745584159514503	0.0	0.037037037037037035	10.925925925925926	23321.666666666668	27
a.7	0.7183885014669343	0.015295138660450682	0.08620689655172414	0.29310344827586204	50.172413793103445	23289.293103448275	58
a.70	0.32180547225316314	6.252934162699646e-05	0.0	0.0	2.0	23342.0	3
a.71	0.5894417787678863	9.839881368921693e-05	0.0	0.0	2.0	23342.0	1
a.8	0.7161469175104777	0.008725785239326062	0.0	0.03333333333333333	26.933333333333334	23313.0	30
a.9	0.9780134247357898	0.001110722612780771	0.0	0.0	1.0	23340.0	3
b.1	0.8200743355367021	0.281689962860189	0.7495908346972177	0.9050736497545008	760.171031096563	22126.764320785598	1222
b.118	0.7442511299426666	0.024395243599908772	0.0	0.0	131.0	23211.0	2
b.120	0.41153690948717725	0.004273628218976722	0.0	0.0	131.0	23211.0	1
b.121	0.847028206543989	0.20565570640080086	0.5984848484848485	0.7575757575757576	67.81060606060606	23211.0	132
b.126	0.9986717511461503	0.028836528836528836	0.0	0.0	2.0	23339.0	1
b.127	0.7589763914477913	0.0008171633791714996	0.0	0.0	2.0	23339.0	1
b.128	0.9967650713398175	0.012481731823164048	0.0	0.0	2.0	23339.0	1
b.129	0.9772574874673293	0.01791307047951199	0.0	0.25	3.5	23339.0	4
b.157	0.9996465598491988	0.4334770114942529	0.5	1.0	2.0	23342.0	2
b.158	0.9998072144631993	0.1607142857142857	0.0	1.0	2.0	23342.0	1
b.159	0.9998928969239996	0.24583333333333335	0.0	1.0	2.0	23342.0	1
b.183	0.8543160963364618	0.21012551641239405	0.0	1.0	1006.0	22299.0	3
b.2	0.7419474499870647	0.04664006155415409	0.07291666666666667	0.40625	66.19791666666667	23251.5	96
b.22	0.6207053388579321	0.00016461867702223816	0.0	0.0	3.0	23330.0	3
b.23	0.6960932931273007	0.012319805447016312	0.0	0.125	4.6875	23331.5	16
b.24	0.9844331133773245	0.029637460686105167	0.0	0.2	3.6	23338.0	5
b.29	0.8584364081811638	0.03752947989976877	0.3333333333333333	0.3333333333333333	30.0	23311.0	3
