index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	262.0	262.0	262.0	262.0	262.0	262.0	262.0
mean	0.735220622843634	0.05762191206868931	0.113139030658417	0.2155493064383432	53.46142347022115	23253.315210193745	44.595419847328245
std	0.18753109022457665	0.1322473760994101	0.23547718585261138	0.34027386810040916	132.465517227393	184.54311314682778	125.30580393586972
min	0.05942256531030573	2.31882683235509e-05	0.0	0.0	1.0	22124.0	1.0
25%	0.6279909909482588	0.000935844959905624	0.0	0.0	3.9256410256410255	23261.0	3.0
50%	0.7583105345246468	0.006131722512314818	0.0	0.0	11.153846153846153	23310.363636363636	3.0
75%	0.8578565747051288	0.040440158103438976	0.06401209677419355	0.3333333333333333	36.75806451612903	23334.0	38.75
max	0.9999785775492717	0.9889645662256399	1.0	1.0	1006.0	23344.0	1222.0
