index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	21479.0	21479.0	21479.0	21479.0	21479.0	21479.0
mean	0.8622931370606433	0.636348184372816	0.8226174402905163	0.8368639135900181	81.89152195167372	23220.523162158388
std	0.1797561012867682	0.33683372166234804	0.3820010223223922	0.36949838987231554	125.37235224939282	171.2195526763249
min	0.001777911061605686	2.141969755387054e-05	0.0	0.0	1.0	22626.0
25%	0.7835086907043828	0.41948313055884245	1.0	1.0	11.0	23208.0
50%	0.9545425549045596	0.6995619558127991	1.0	1.0	33.0	23289.0
75%	0.9997303530567053	0.9717851612016619	1.0	1.0	89.5	23324.0
max	1.0	1.0000000000000004	1.0	1.0	710.0	23344.0
