index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	11080.0	11080.0	11080.0	11080.0	11080.0	11080.0
mean	0.8016986533610636	0.09586879623889398	0.19972924187725632	0.348014440433213	32.348375451263536	15429.540252707582
std	0.16902475402400247	0.19741107281463802	0.39981483074428215	0.47636212056174904	37.48977809446429	44.918288931157775
min	0.03190870296133452	3.339121143315079e-05	0.0	0.0	1.0	15307.0
25%	0.7198907311159469	0.001702439443225472	0.0	0.0	6.0	15402.0
50%	0.8418624115783535	0.008033003078778158	0.0	0.0	17.0	15444.0
75%	0.9310491659114202	0.05665714618784049	0.0	1.0	43.0	15466.0
max	1.0	1.0	1.0	1.0	172.0	15478.0
