index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	8363.0	8363.0	8363.0	8363.0	8363.0	8363.0
mean	0.6949595958862874	0.06704276224369872	0.24991031926342222	0.4164773406672247	24.632069831400216	11815.1928733708
std	0.19181580217922245	0.14055617539286985	0.43298680013490065	0.4930040854571617	27.75047027850543	31.8822124672572
min	0.0005627303677443093	4.2268999915462003e-05	0.0	0.0	1.0	11735.0
25%	0.5775081106102444	0.0017478102265324053	0.0	0.0	4.0	11795.0
50%	0.7066376489111836	0.00890599945407485	0.0	0.0	13.0	11825.0
75%	0.8335781823970057	0.06089413268801684	0.0	1.0	35.0	11841.0
max	1.0	1.0	1.0	1.0	115.0	11849.0
