index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	18528.0	18528.0	18528.0	18528.0	18528.0	18528.0
mean	0.5729880926239355	0.037323802163025846	0.20266623488773747	0.39993523316062174	501.58743523316065	32257.231433506044
std	0.17242461023160824	0.06227565505471659	0.40199670910546165	0.4898979442751623	860.9385801901133	1945.4348090588912
min	0.03679413072476659	1.701722142808522e-05	0.0	0.0	1.0	28998.0
25%	0.46539838821139234	0.0021959227410562956	0.0	0.0	38.0	28998.0
50%	0.5835943819494296	0.01771048766426872	0.0	0.0	248.0	33345.0
75%	0.682486122372048	0.039458257128730606	0.0	1.0	651.0	33625.0
max	1.0	1.0	1.0	1.0	4769.0	33766.0
