superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.8775895715059551	0.5380259539403472	0.8666666666666667	0.8666666666666667	7.6	6769.0	15
a.1.2	0.9991153052196993	0.5192307692307693	0.5	0.5	1.0	6782.0	2
a.100.1	0.7260134020917764	0.06890245436785533	0.4375	0.5625	14.0	6768.0	16
a.102.1	0.8612390144803022	0.28726803827029745	0.9166666666666666	0.9166666666666666	10.166666666666666	6772.0	12
a.102.3	0.8653836700584968	0.33409727016561996	0.3333333333333333	0.3333333333333333	1.3333333333333333	6781.0	3
a.102.4	0.8236908098539608	0.47962741587609453	0.8	0.8	3.6	6779.0	5
a.104.1	0.7670207011850322	0.7667454183967592	0.8	0.8	2.4	6779.0	5
a.11.2	0.9988448114830654	0.8384708049886621	1.0	1.0	1.3333333333333333	6781.0	3
a.111.1	1.0	1.0	1.0	1.0	2.0	6781.0	3
a.116.1	0.7435973061986925	0.0010850803171587088	0.0	0.0	1.3333333333333333	6781.0	3
a.118.1	0.7256248142479335	0.12165509957336824	0.5789473684210527	0.7105263157894737	35.21052631578947	6746.0	38
a.118.17	0.8653099346212456	0.0034809379515989727	0.0	0.0	1.3333333333333333	6781.0	3
a.118.26	1.0	1.0	1.0	1.0	1.0	6782.0	2
a.118.8	0.7467461156254634	0.183851297253038	0.6285714285714286	0.7714285714285715	25.02857142857143	6749.0	35
a.118.9	0.827349166543738	0.43792336871679305	1.0	1.0	4.0	6779.0	5
a.121.1	0.9838717142352087	0.5590320190356058	0.5625	0.625	1.9375	6752.0	32
a.124.1	1.0	1.0	1.0	1.0	1.0	6782.0	2
a.126.1	0.9995576526098495	0.5357142857142857	0.5	1.0	1.0	6782.0	2
a.127.1	0.6088003933136676	0.41694203049216383	0.75	0.75	2.5	6780.0	4
a.128.1	0.8788725169867267	0.33912842978890717	0.5714285714285714	0.7142857142857143	4.285714285714286	6777.0	7
a.130.1	0.9867809734513274	0.6283625431522672	1.0	1.0	2.5	6780.0	4
a.132.1	0.9284530309098703	0.6106319272317486	1.0	1.0	5.428571428571429	6777.0	7
a.133.1	0.9381236789067492	0.666920161286724	0.6666666666666666	0.6666666666666666	2.0	6781.0	3
a.138.1	0.9989770573797633	0.772584501629876	1.0	1.0	6.5	6772.0	12
a.140.3	0.9941749004571596	0.11388512751071993	0.0	0.6666666666666666	1.3333333333333333	6781.0	3
a.143.1	1.0	1.0	1.0	1.0	1.0	6782.0	2
a.149.1	0.995870815513936	0.5071663976324993	0.6666666666666666	0.6666666666666666	1.3333333333333333	6781.0	3
a.152.1	0.6672911442198948	0.6668266175213983	0.8	0.8	3.6	6779.0	5
a.156.1	0.999981563421829	0.9479166666666666	1.0	1.0	2.5	6780.0	4
a.16.1	0.4509648475909538	0.00046318008863446863	0.0	0.0	2.5	6780.0	4
a.160.1	0.8303949050850793	0.2524387507994691	0.6666666666666666	0.6666666666666666	5.0	6778.0	6
a.17.1	0.9985992332645237	0.5125	0.5	0.5	1.0	6782.0	2
a.182.1	0.8187582952366909	0.0005700679702086024	0.0	0.0	1.3333333333333333	6781.0	3
a.186.1	0.9999262754349749	0.625	0.5	1.0	1.0	6782.0	2
a.2.17	0.9797596224745613	0.18590440368719133	0.0	0.6666666666666666	2.0	6781.0	3
a.2.3	1.0	1.0	1.0	1.0	2.4	6779.0	5
a.2.7	0.8368485742379548	0.10792520992773666	0.25	0.25	3.0	6780.0	4
a.20.1	0.9997542152091629	0.4611111111111111	0.3333333333333333	1.0	1.3333333333333333	6781.0	3
a.204.1	0.994922912363529	0.7993413406296336	1.0	1.0	4.666666666666667	6778.0	6
a.21.1	0.9983874027698728	0.9646894993512595	1.0	1.0	3.4285714285714284	6777.0	7
a.211.1	0.8828287234675714	0.3598128406695843	0.7857142857142857	1.0	10.714285714285714	6770.0	14
a.213.1	0.9729935084095604	0.5855114956466644	1.0	1.0	4.0	6778.0	6
