index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	617.0	617.0	617.0	617.0	617.0	617.0	617.0
mean	0.8300086366829409	0.4872132864972595	0.5374051975248549	0.6084137374814411	5.667268960059722	6775.795786061588	8.20421393841167
std	0.18766223919215244	0.35292989102930566	0.40834053500878803	0.4056724025054366	10.76924645445821	12.462037747146288	12.462037747146288
min	0.23418608080212328	9.654329303375481e-05	0.0	0.0	1.0	6644.0	2.0
25%	0.7193471115701126	0.15713039644656707	0.0	0.0	1.3333333333333333	6776.0	3.0
50%	0.8898392567467925	0.5001115685925156	0.6666666666666666	0.75	2.0	6780.0	4.0
75%	0.9992627543497494	0.8086396843463853	1.0	1.0	5.142857142857143	6781.0	8.0
max	1.0	1.0	1.0	1.0	133.8	6782.0	140.0
