index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	689.0	689.0	689.0	689.0	689.0	689.0	689.0
mean	0.8853637379992868	0.09016598772809402	0.16079812453123837	0.3244363685760016	16.077477629654908	27533.368650217708	28.631349782293178
std	0.10877370622308562	0.16764015197251045	0.2492270357612574	0.33386507180073854	31.406078847684864	45.88310417049819	45.8831041704982
min	0.1587545814130711	4.7899042664225814e-05	0.0	0.0	1.0	27163.0	2.0
25%	0.8255791428877427	0.003176818908412495	0.0	0.0	1.9873417721518987	27531.0	5.0
50%	0.9120273596268806	0.017145181409146882	0.0	0.23076923076923078	5.066666666666666	27551.0	11.0
75%	0.9734178336561453	0.08094526322445546	0.23076923076923078	0.6	14.846153846153847	27557.0	31.0
max	1.0	1.0	1.0	1.0	309.31328320802004	27560.0	399.0
