index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	139.0	139.0	139.0	139.0	139.0	139.0	139.0
mean	0.6413624682437592	0.05896117241273394	0.15116101789312059	0.2750724479879091	16.737191382982875	6758.949640287769	25.050359712230215
std	0.20733944363505288	0.11485750571972966	0.2370211689526214	0.31879644992069767	32.941295161578	41.04421859780561	41.04421859780561
min	0.047286114859166804	8.581444711197741e-05	0.0	0.0	1.0	6539.0	2.0
25%	0.5307159409138614	0.001806889400122033	0.0	0.0	1.8230769230769233	6759.5	5.0
50%	0.6417701300618767	0.008897190851072885	0.0	0.14285714285714285	5.777777777777778	6772.0	12.0
75%	0.820242732774257	0.05024681214923533	0.22539682539682537	0.5071428571428571	14.676328502415458	6779.0	24.5
max	0.9997051017398997	0.5595735785953178	0.8846153846153846	1.0	213.3421052631579	6782.0	245.0
