index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	688.0	688.0	688.0	688.0	688.0	688.0	688.0
mean	0.4874925137837991	0.0011664400119999875	0.0011315541822143802	0.005511783680562398	6.493579106877606	9842.08284883721	9.917151162790697
std	0.1569125928811474	0.006480436593700055	0.019580213477584468	0.02973998069652545	10.856563624348189	13.745888765617817	13.745888765617815
min	0.0016751269035533145	5.0838841400017846e-05	0.0	0.0	1.0	9746.0	2.0
25%	0.4127547271366738	0.00017118398842795552	0.0	0.0	1.3333333333333333	9841.0	3.0
50%	0.49589964026722944	0.0004056042464483827	0.0	0.0	2.5	9847.0	5.0
75%	0.5646952112593542	0.0010216680072793272	0.0	0.0	6.276923076923077	9849.0	11.0
max	0.9947461928934009	0.16689174442215288	0.5	0.5	81.28301886792453	9850.0	106.0
