CF	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
2000000	0.5919133822944066	0.013788160411789452	0.022222222222222223	0.26666666666666666	72.68888888888888	9981.6	90
2000001	0.5403052272652035	0.00015433738601374595	0.0	0.0	1.3333333333333333	10069.0	3
2000002	0.4040187697938594	0.0008857623666347409	0.0	0.0	5.357142857142857	10044.0	28
2000003	0.6070374906961888	0.01691405416336729	0.05714285714285714	0.08571428571428572	3.8285714285714287	10037.0	35
2000009	0.5419643286241963	0.0061281178421662315	0.02040816326530612	0.08163265306122448	31.918367346938776	10023.0	49
2000014	0.5316139652099902	0.03198621848717038	0.02622950819672131	0.20327868852459016	282.0262295081967	9766.780327868852	305
2000016	0.6045764105733346	0.01960564242762537	0.02112676056338028	0.24647887323943662	123.02816901408451	9929.823943661971	142
2000021	0.6721717744949841	0.002257480391255903	0.0	0.0	7.7894736842105265	10052.052631578947	19
2000024	0.19841117474037723	0.00021877659322615042	0.0	0.0	1.9696969696969697	10006.0	66
2000025	0.6729998779172686	0.006731689557980713	0.0	0.21428571428571427	21.0	10030.0	42
2000030	0.6962381586387822	0.02328506187007433	0.05405405405405406	0.43243243243243246	32.486486486486484	10035.0	37
2000031	0.7136446305844408	0.0692695878769906	0.19215686274509805	0.6901960784313725	218.93333333333334	9817.0	255
2000032	0.8623911676101566	0.001950799830389523	0.0	0.0	1.3333333333333333	10069.0	3
2000036	0.6461098576371234	0.023693117227491584	0.09836065573770492	0.45901639344262296	58.19672131147541	10011.0	61
2000041	0.49433311411390746	0.002148440619444271	0.0	0.0	5.538461538461538	10059.0	13
2000045	0.8815678386968613	0.0030494937720736462	0.0	0.0	2.0	10068.0	4
2000047	0.5506268863890397	0.010299804743629067	0.06779661016949153	0.1864406779661017	49.6271186440678	10013.0	59
2000048	0.6104531104306539	0.013652136613337824	0.10843373493975904	0.30120481927710846	50.36144578313253	9988.734939759037	83
2000049	0.2728194770028903	0.0001935665451492666	0.0	0.0	1.962962962962963	10018.0	54
2000051	0.7032190908127359	0.13282356477604104	0.45255474452554745	0.8077858880778589	350.18978102189783	9661.0	411
2000058	0.6956889537543989	0.0010598696432074556	0.0	0.0	3.619047619047619	10051.0	21
2000062	0.6377129261049713	0.010438351306902115	0.0	0.18181818181818182	22.424242424242426	10039.0	33
2000067	0.595943632881074	0.0068875367195734595	0.01282051282051282	0.1282051282051282	37.12820512820513	9994.0	78
2000068	0.6240151660938206	0.0013167498115771942	0.0	0.0	6.888888888888889	10063.0	9
2000069	0.5741507260012237	0.004011078387388533	0.0	0.13043478260869565	11.478260869565217	10049.0	23
2000073	0.5317593308132738	0.004399738091485805	0.0	0.08571428571428572	28.571428571428573	10036.085714285715	35
2000077	0.6268149190621264	0.0036248594758227374	0.0	0.058823529411764705	9.294117647058824	10021.0	51
2000080	0.5837715642960668	0.0166252175407588	0.11392405063291139	0.34177215189873417	74.83544303797468	9992.974683544304	79
2000081	0.2857733273005509	0.00020380649112706055	0.0	0.0	1.8888888888888888	10054.0	18
2000085	0.6321359941759895	0.05792679201946328	0.329608938547486	0.7039106145251397	144.70391061452514	9893.0	179
2000090	0.5986756739115088	0.030532045787537394	0.19083969465648856	0.4580152671755725	113.1145038167939	9940.664122137405	131
2000094	0.7213329396092187	0.01499811413010797	0.05	0.2	15.3	10052.0	20
2000096	0.3379592850049652	7.52360562997891e-05	0.0	0.0	1.0	10070.0	2
2000097	0.5625826291004813	0.017185321591693052	0.11290322580645161	0.3387096774193548	91.35483870967742	9947.975806451614	124
2000100	0.5370581085425659	0.015809061453585054	0.017341040462427744	0.24855491329479767	104.20809248554913	9899.0	173
2000102	0.673695277832969	0.0025629363478047234	0.0	0.0	5.0	10066.0	6
2000103	0.8493889109697933	0.0030948110196857836	0.0	0.0	6.75	10064.0	8
2000104	0.8445010099003344	0.0023867945811332824	0.0	0.0	3.6	10067.0	5
2000112	0.6682850028886131	0.03521876112161069	0.15384615384615385	0.5538461538461539	55.753846153846155	10007.0	65
2000117	0.5901303868231491	0.014446222058754921	0.06329113924050633	0.26582278481012656	69.41772151898734	9993.0	79
2000118	0.32795769894516635	0.00025800977817485356	0.0	0.0	1.974025974025974	9995.0	77
2000119	0.6686647337835565	0.007712494286250065	0.0	0.13333333333333333	12.666666666666666	10057.0	15
2000120	0.5775555114172191	0.007811981515517331	0.023809523809523808	0.07142857142857142	13.761904761904763	10030.0	42
2000125	0.5295375104293333	0.006159401202948478	0.058823529411764705	0.058823529411764705	13.647058823529411	10055.0	17
2000128	0.20218823451517864	0.00010024024895594346	0.0	0.0	1.3333333333333333	10069.0	3
2000130	0.17092104638465555	0.00024773152705613355	0.0	0.0	3.8095238095238093	10030.0	42
2000134	0.8474805885191915	0.0017232395411016605	0.0	0.0	1.75	10064.0	8
2000135	0.6516202454336277	0.0016557794093378286	0.0	0.0	5.714285714285714	10058.0	14
2000138	0.575715371465826	0.0040458373019412385	0.0	0.11538461538461539	20.076923076923077	10046.0	26
2000139	0.859368326064515	0.0363054532315741	0.0625	0.5	14.875	10056.0	16
2000141	0.5381495062008844	0.0014468433199784794	0.0	0.0	11.909090909090908	10048.0	22
2000142	0.2897219463753724	7.475896230735368e-05	0.0	0.0	1.0	10070.0	2
2000150	0.8841079882146522	0.0010441175646927908	0.0	0.0	1.3333333333333333	10069.0	3
2000155	0.8731839479562177	0.0004128401854793919	0.0	0.0	1.0	10061.0	2
2000157	0.5444561716237316	0.0067121374034124996	0.0	0.08064516129032258	34.16129032258065	10010.0	62
2000171	0.7901973444587927	0.0022241012810116857	0.0	0.0	2.4	10067.0	5
2000175	0.8111232568153963	0.01437399564237593	0.0	0.2222222222222222	5.777777777777778	10063.0	9
2000181	0.9324782305207069	0.28171777293098704	0.5424836601307189	0.9738562091503268	126.3921568627451	9919.0	153
2000187	0.46350120856925264	0.00030112128025471224	0.0	0.0	3.2	10067.0	5
2000193	0.9213908733346186	0.48753650416283895	0.9375	0.96875	21.0625	10040.0	32
2000204	0.2620853701511688	0.00020608027751700352	0.0	0.0	1.8181818181818181	10061.0	11
2000219	0.09461278431252582	0.00011626481379623182	0.0	0.0	1.8571428571428572	10058.0	14
2000221	0.4928478372191096	0.00039839288782956536	0.0	0.0	1.8333333333333333	10060.0	12
2000235	0.6504381354545354	0.0007726422570120827	0.0	0.0	3.272727272727273	10061.0	11
2000237	0.7936011214870741	0.00614316734587327	0.0	0.16666666666666666	3.0	10066.0	6
2000265	0.42944770040727126	0.00019004114771790557	0.0	0.0	1.6	10067.0	5
2000268	0.487962227079056	0.00051147692074397	0.0	0.0	4.0	10066.0	6
2000284	0.6973268803364202	0.001812113454420809	0.0	0.0	7.555555555555555	10063.0	9
2000304	0.800344291058364	0.0004714963974827651	0.0	0.0	1.3333333333333333	10069.0	3
2000308	0.45206677462875194	0.002628576167636337	0.0	0.03571428571428571	10.428571428571429	10044.0	28
2000314	0.0973434579991957	9.682112912446476e-05	0.0	0.0	1.7142857142857142	10065.0	7
2000318	0.6416209974820036	0.0020760680757150106	0.0	0.0	5.0	10058.0	14
2000320	0.2991852146263911	0.0002080251926024855	0.0	0.0	3.0	10064.0	8
2000325	0.5732859933128083	0.0008687071232990959	0.0	0.0	1.3333333333333333	10069.0	3
2000326	0.5525129638246218	0.010461835484397015	0.009615384615384616	0.125	58.42307692307692	9968.0	104
2000335	0.5021699289565833	0.0023820353224086478	0.0	0.0	22.6875	10040.0	32
2000349	0.7562292551504046	0.03354722914914761	0.06666666666666667	0.4	12.4	10057.0	15
2000353	0.6360036523553966	0.0012188906416052427	0.0	0.0	3.2	10062.0	10
2000358	0.990114753671739	0.19289519840446887	0.375	0.875	4.25	10064.0	8
2000370	0.9349819578243453	0.002918474101285847	0.0	0.0	1.3333333333333333	10069.0	3
2000395	0.7772336255456922	0.29264993398895073	0.581081081081081	0.8513513513513513	71.37837837837837	9998.0	74
2000403	0.7147111440526839	0.007673398150317937	0.0	0.0	4.8	10061.4	10
2000408	0.7179949731955964	0.005780954217993824	0.0	0.11538461538461539	18.153846153846153	10046.0	26
2000411	0.4227063821150791	0.0014893682945898285	0.0	0.0	12.916666666666666	10048.0	24
2000422	0.7506307488686808	0.03046644537220463	0.2682926829268293	0.5365853658536586	30.097560975609756	10031.0	41
2000425	0.5827062222663753	0.004346875864321463	0.0	0.0	2.6666666666666665	10066.0	6
2000442	0.5310969176542947	0.009615752442767345	0.0	0.14285714285714285	5.428571428571429	10065.0	7
2000446	0.5480269473962989	0.0006571291029389886	0.0	0.0	1.3333333333333333	10069.0	3
2000453	0.6588735174494117	0.01246225239354329	0.07547169811320754	0.3018867924528302	35.77358490566038	10019.0	53
2000457	0.5168699723487473	0.0051980771259020325	0.017543859649122806	0.017543859649122806	38.771929824561404	10015.0	57
2000460	0.1513654419066534	5.853418966438854e-05	0.0	0.0	1.0	10070.0	2
2000464	0.5456334425903854	0.0008989521327581918	0.0	0.0	2.0	10068.0	4
2000468	0.6151350623570544	0.002317280504680755	0.0	0.05	10.8	10052.0	20
2000470	0.43345085576190945	0.0009632791048383027	0.0	0.0	2.0	10069.0	3
2000479	0.9925024826216484	0.0066049065019728945	0.0	0.0	1.0	10070.0	2
2000522	0.6776663509548412	0.0138792571601579	0.05405405405405406	0.08108108108108109	30.594594594594593	10035.0	37
2000526	0.8679858973085709	0.00439235919521265	0.0	0.0	1.3333333333333333	10069.0	3
2000530	0.9004204323501176	0.0006962038700269175	0.0	0.0	1.3333333333333333	10069.0	3
2000538	0.6867081882181802	0.002327834377470204	0.0	0.0	10.571428571428571	10058.0	14
2000539	0.9561019496581512	0.07546569199939054	0.2	0.2	5.4	10062.0	10
2000543	0.4795244462585062	0.0035185537730171826	0.0	0.0	27.136363636363637	10027.613636363636	44
2000557	0.4919548334479405	0.012901598670643152	0.058823529411764705	0.08823529411764706	8.882352941176471	10037.14705882353	34
2000559	0.9432720953326713	0.0013132825881857235	0.0	0.0	1.0	10070.0	2
2000560	0.6243916972887079	0.00017822496927833264	0.0	0.0	1.3333333333333333	10069.0	3
2000563	0.20316726843110625	0.00016149072547244858	0.0	0.0	1.7777777777777777	10063.0	9
2000566	0.5317176532909548	0.0003554209113782093	0.0	0.0	3.0	10068.0	4
2000570	0.8342604549518228	0.0005304396839348832	0.0	0.0	1.6	10067.0	5
2000578	0.7185310186834124	0.06434425578627609	0.2619047619047619	0.4523809523809524	33.76190476190476	10030.0	42
2000582	0.8721698113207548	0.0011615076107774945	0.0	0.0	1.0	10070.0	2
2000591	0.6588232158031905	0.006684760316807001	0.0	0.125	13.5	10056.0	16
2000595	0.4039792101168603	0.0001148730669976073	0.0	0.0	1.3333333333333333	10069.0	3
2000604	0.032181168057210975	0.00010244646042035271	0.0	0.0	2.0	10068.0	4
2000607	0.5593426981110782	0.0004527062990780628	0.0	0.0	1.9487179487179487	10033.0	39
2000614	0.5149585965454286	0.001748067844712013	0.0	0.0	8.545454545454545	10055.90909090909	11
2000619	0.6862068426559105	0.01753122715614631	0.044444444444444446	0.3333333333333333	24.355555555555554	10027.0	45
2000624	0.32129022646007155	0.0001457154485836831	0.0	0.0	2.0	10068.0	4
2000627	0.40897679324756214	0.0015204921804985432	0.0	0.0	13.826086956521738	10049.0	23
2000631	0.7821199106722674	0.04688022022495182	0.15789473684210525	0.47368421052631576	7.7894736842105265	10053.0	19
2000644	0.33124003538504954	0.0008757379452625697	0.0	0.0	1.9259259259259258	10044.37037037037	27
2000648	0.5235956199062264	0.0013282836489819556	0.0	0.0	8.842105263157896	10053.0	19
2000649	0.4489901355475126	0.0009185322638074296	0.0	0.0	2.857142857142857	10065.0	7
2000652	0.5347596096924231	0.005193468102644972	0.0	0.045454545454545456	38.54545454545455	10028.0	44
2000654	0.4985602376698131	0.0011184857236896692	0.0	0.0	10.0	10057.0	15
2000670	0.6863127182894624	0.0008159999588557258	0.0	0.0	4.2	10062.0	10
2000673	0.6531690772851159	0.0030665837367295007	0.0	0.0	7.466666666666667	10057.0	15
2000716	0.5726644631000087	0.0009425635309904677	0.0	0.0	7.0588235294117645	10055.0	17
2000724	0.5858247159857338	0.0011930696483485367	0.0	0.0	8.545454545454545	10061.0	11
2000733	0.05868917576961272	5.279287418428731e-05	0.0	0.0	1.0	10070.0	2
2000740	0.5557976261464633	0.004026473514218859	0.0	0.1	6.2	10062.0	10
2000752	0.7995016226240148	0.0008893032994946307	0.0	0.0	3.0	10066.0	6
2000809	0.1153126758698315	7.382428314844831e-05	0.0	0.0	1.3333333333333333	10069.0	3
2000813	0.8768433891869218	0.001956725914188412	0.0	0.0	3.0	10066.0	6
2000831	0.6823247759563668	0.01459249599705915	0.030303030303030304	0.18181818181818182	29.515151515151516	10039.0	33
2000834	0.7384132816896746	0.0004046638142932892	0.0	0.0	1.3333333333333333	10069.0	3
2000848	0.8466260034568354	0.0028506143513954123	0.0	0.0	5.090909090909091	10061.0	11
2000860	0.7541422469454654	0.0008920748506667898	0.0	0.0	2.8	10067.0	5
2000884	0.1817704711764511	0.00014465297873825984	0.0	0.0	2.4	10067.0	5
2000890	0.6202074913315223	0.0032154692232560385	0.0	0.0	9.0	10062.0	10
2000900	0.7547410334617635	0.01728078842839786	0.038461538461538464	0.4230769230769231	23.23076923076923	10042.384615384615	26
2000907	0.6512011191682394	0.0007633941811245051	0.0	0.0	3.2	10067.0	5
2000928	0.14684707050645482	5.9233077437891264e-05	0.0	0.0	1.0	10070.0	2
2000950	0.5815586005010497	0.0030540248594987766	0.0	0.047619047619047616	18.19047619047619	10051.0	21
2000962	0.7682659830741979	0.17586783957586521	0.4962962962962963	0.837037037037037	130.13333333333333	9937.0	135
2000984	0.7524329692154915	0.0007036630543039407	0.0	0.0	1.0	10070.0	2
2000989	0.7150748691446366	0.02065928932366342	0.1	0.2	4.6	10062.0	10
2000992	0.6594048847288517	0.02210658544915225	0.0625	0.3125	8.625	10056.0	16
2001016	0.5824726639486058	0.004017391555787594	0.0	0.02631578947368421	3.789473684210526	10033.052631578947	38
2001019	0.7935513654769175	0.05798529947803645	0.22	0.64	48.52	10022.0	50
2001032	0.6296122747584125	0.004429227852041005	0.0	0.15384615384615385	6.0	10059.0	13
2001042	0.5276508756248551	0.0001776189731023325	0.0	0.0	1.3333333333333333	10069.0	3
2001046	0.7864284531497646	0.06898181310155264	0.14285714285714285	0.14285714285714285	5.714285714285714	10065.0	7
2001051	0.4633765757114157	0.0003261537822293775	0.0	0.0	3.6666666666666665	10066.0	6
2001055	0.8691740071086386	0.01025112988657014	0.0	0.16666666666666666	3.6666666666666665	10066.0	6
2001065	0.6063603362560142	0.006900072417866646	0.05	0.05	32.1	10032.0	40
2001074	0.4794626005761399	0.000571971476428148	0.0	0.0	1.6	10067.0	5
2001080	0.6151122196596854	0.0045260955069711326	0.0	0.14285714285714285	19.714285714285715	10051.0	21
2001102	0.546171224460502	0.0016880715083263888	0.0	0.0	5.555555555555555	10063.0	9
2001104	0.4254370600395362	0.0008282323888315514	0.0	0.0	8.125	10056.0	16
2001119	0.4976028692414165	0.005467023524226668	0.0	0.09090909090909091	39.45454545454545	10027.954545454546	44
2001124	0.6482946836067596	0.0023735929224804843	0.0	0.045454545454545456	11.0	10050.0	22
2001135	0.5969257267134699	0.009351525858530307	0.0	0.21428571428571427	12.428571428571429	10055.42857142857	14
2001142	0.5568260826380611	0.00039444767845107817	0.0	0.0	2.0	10068.0	4
2001143	0.7606939478214806	0.0005424560203105605	0.0	0.0	1.5	10068.0	4
2001151	0.4753650401354643	0.0018633424414038115	0.0	0.0	14.857142857142858	10050.238095238095	21
2001161	0.7388436029601751	0.022298162901168456	0.125	0.3125	11.625	10056.0	16
2001184	0.6652499927418543	0.0004089717756483614	0.0	0.0	1.6	10066.2	5
2001191	0.7676782225754113	0.10283900126325288	0.2	0.6	3.6	10067.0	5
2001201	0.2558989818679741	0.00014369315494678486	0.0	0.0	1.8	10062.0	10
2001207	0.5291682572086127	0.0011398640447326984	0.0	0.0	9.6	10042.0	30
2001214	0.16792063965037743	0.0001176837975602773	0.0	0.0	2.0	10068.0	4
2001243	0.18157215215016387	7.863112657502425e-05	0.0	0.0	1.3333333333333333	10069.0	3
2001254	0.9530879987560572	0.01658100542588543	0.0	0.15384615384615385	1.8461538461538463	10059.0	13
2001271	0.7592941322102206	0.022990507423798327	0.058823529411764705	0.4117647058823529	48.705882352941174	10021.0	51
2001275	0.9306355511420059	0.0029378015277405525	0.0	0.0	1.0	10070.0	2
2001305	0.7560653798262206	0.10906552199121114	0.5185185185185185	0.7037037037037037	23.185185185185187	10045.0	27
2001321	0.7851544650839376	0.012361544706826526	0.0	0.4	3.2	10067.0	5
2001359	0.8216385728872062	0.06600184892463648	0.2727272727272727	0.7272727272727273	9.454545454545455	10061.0	11
2001442	0.4958122289535538	0.000536329630819957	0.0	0.0	1.3333333333333333	10069.0	3
2001476	0.9681250827704939	0.18790233137575052	0.5	0.5	3.0	10068.0	4
2001477	0.3826934538591437	0.0003718894685495517	0.0	0.0	2.8	10067.0	5
2001562	0.8726534564958284	0.0047981601475921235	0.0	0.0	3.0	10068.0	4
