CF	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
2000000	0.6723907517784353	0.031024074354148612	0.16666666666666666	0.5444444444444444	72.68888888888888	9981.6	90
2000001	0.6021203694507896	0.00018975178862645734	0.0	0.0	1.3333333333333333	10069.0	3
2000002	0.5549854449944055	0.0006142450918374708	0.0	0.0	5.357142857142857	10044.0	28
2000003	0.5254229937466667	0.020225971248423347	0.05714285714285714	0.08571428571428572	3.8285714285714287	10037.0	35
2000009	0.5762544204937814	0.006417641023967551	0.02040816326530612	0.10204081632653061	31.918367346938776	10023.0	49
2000014	0.5625763525223925	0.0361117974379174	0.11147540983606558	0.36721311475409835	282.0262295081967	9766.780327868852	305
2000016	0.632154128283144	0.02950025729792901	0.09859154929577464	0.4225352112676056	123.02816901408451	9929.823943661971	142
2000021	0.5897131071969867	0.0030971239453143474	0.0	0.05263157894736842	7.7894736842105265	10052.052631578947	19
2000024	0.6932494815465033	0.0006374110118246254	0.0	0.0	1.9696969696969697	10006.0	66
2000025	0.5731160825912286	0.008097083781968772	0.07142857142857142	0.16666666666666666	21.0	10030.0	42
2000030	0.7002896459030138	0.020555919451302966	0.13513513513513514	0.3783783783783784	32.486486486486484	10035.0	37
2000031	0.6353930307250398	0.05583667712774598	0.21176470588235294	0.6392156862745098	218.93333333333334	9817.0	255
2000032	0.40826629589168073	0.00012273336260253283	0.0	0.0	1.3333333333333333	10069.0	3
2000036	0.6739814588347707	0.027601846568627464	0.16393442622950818	0.5409836065573771	58.19672131147541	10011.0	61
2000041	0.3506252214498561	0.003032625672938925	0.0	0.15384615384615385	5.538461538461538	10059.0	13
2000045	0.9530815454906635	0.002840876106741454	0.0	0.0	2.0	10068.0	4
2000047	0.5789389038854807	0.01773947001454225	0.23728813559322035	0.4915254237288136	49.6271186440678	10013.0	59
2000048	0.5796116549433129	0.013075807146276468	0.04819277108433735	0.3132530120481928	50.36144578313253	9988.734939759037	83
2000049	0.7771172092888287	0.0004120874322672505	0.0	0.0	1.962962962962963	10018.0	54
2000051	0.6745317606338129	0.1242861379007937	0.5523114355231143	0.8880778588807786	350.18978102189783	9661.0	411
2000058	0.6044020108973059	0.00139958954687892	0.0	0.0	3.619047619047619	10051.0	21
2000062	0.5411359742702385	0.004821381030070128	0.0	0.09090909090909091	22.424242424242426	10039.0	33
2000067	0.5120948257147749	0.005645421431041354	0.02564102564102564	0.07692307692307693	37.12820512820513	9994.0	78
2000068	0.7056040003533295	0.0024764372845962833	0.0	0.0	6.888888888888889	10063.0	9
2000069	0.40312386958711277	0.0019076954285761024	0.0	0.043478260869565216	11.478260869565217	10049.0	23
2000073	0.664399137056941	0.011292391185904659	0.02857142857142857	0.22857142857142856	28.571428571428573	10036.085714285715	35
2000077	0.6878531921200772	0.01619485746596204	0.058823529411764705	0.0784313725490196	9.294117647058824	10021.0	51
2000080	0.6069689873282704	0.020858758811935933	0.16455696202531644	0.4430379746835443	74.83544303797468	9992.974683544304	79
2000081	0.5941968923369361	0.00042305533845087587	0.0	0.0	1.8888888888888888	10054.0	18
2000085	0.5856446979271908	0.05445891539523472	0.3128491620111732	0.659217877094972	144.70391061452514	9893.0	179
2000090	0.6227542501063766	0.03590163116594249	0.17557251908396945	0.5954198473282443	113.1145038167939	9940.664122137405	131
2000094	0.6483704515134501	0.004609684845131083	0.0	0.1	15.3	10052.0	20
2000096	0.4586395233366435	9.568064195481361e-05	0.0	0.0	1.0	10070.0	2
2000097	0.6313435100486106	0.040642309535565115	0.3467741935483871	0.5645161290322581	91.35483870967742	9947.975806451614	124
2000100	0.6388780996114197	0.024471317094938425	0.08092485549132948	0.3583815028901734	104.20809248554913	9899.0	173
2000102	0.6532717398503213	0.002277203883415259	0.0	0.0	5.0	10066.0	6
2000103	0.8009314790105231	0.0024750407386703883	0.0	0.0	6.75	10064.0	8
2000104	0.8382719115261084	0.001539629111116057	0.0	0.0	3.6	10067.0	5
2000112	0.6144332376698939	0.04104414013725467	0.3230769230769231	0.6153846153846154	55.753846153846155	10007.0	65
2000117	0.7311585164089534	0.03178334500360811	0.17721518987341772	0.4430379746835443	69.41772151898734	9993.0	79
2000118	0.4277963999087719	0.00027783605991521965	0.0	0.0	1.974025974025974	9995.0	77
2000119	0.7243617283912601	0.004962397132043003	0.0	0.06666666666666667	12.666666666666666	10057.0	15
2000120	0.501708776814861	0.001785741375567706	0.0	0.0	13.761904761904763	10030.0	42
2000125	0.489654167484995	0.0018458899998323396	0.0	0.058823529411764705	13.647058823529411	10055.0	17
2000128	0.5405286854040454	0.00016755061020278967	0.0	0.0	1.3333333333333333	10069.0	3
2000130	0.5201694618525377	0.00035892034445149986	0.0	0.0	3.8095238095238093	10030.0	42
2000134	0.8733170210651828	0.001456385476320926	0.0	0.0	1.75	10064.0	8
2000135	0.5993587194273216	0.000940918971005492	0.0	0.0	5.714285714285714	10058.0	14
2000138	0.5681091300744865	0.007640677723222822	0.07692307692307693	0.07692307692307693	20.076923076923077	10046.0	26
2000139	0.8991001729599954	0.07022590626073742	0.1875	0.8125	14.875	10056.0	16
2000141	0.5746611827777597	0.0020742913693682983	0.0	0.045454545454545456	11.909090909090908	10048.0	22
2000142	0.626142005958292	0.00015197716257672533	0.0	0.0	1.0	10070.0	2
2000150	0.6555847982255769	0.00022470256137475792	0.0	0.0	1.3333333333333333	10069.0	3
2000155	0.8573282979115879	0.0004411764705882353	0.0	0.0	1.0	10061.0	2
2000157	0.7493461333867607	0.01946939104946058	0.08064516129032258	0.3870967741935484	34.16129032258065	10010.0	62
2000171	0.7360799311281083	0.0007274693659515327	0.0	0.0	2.4	10067.0	5
2000175	0.7573019146046573	0.011916463499104638	0.0	0.3333333333333333	5.777777777777778	10063.0	9
2000181	0.8810020902781299	0.24669020415237874	0.49019607843137253	0.934640522875817	126.3921568627451	9919.0	153
2000187	0.36283235654448526	0.0002476353168900271	0.0	0.0	3.2	10067.0	5
2000193	0.7070429863208456	0.13698525826514604	0.65625	0.84375	21.0625	10040.0	32
2000204	0.3421727462478879	0.00015587697178736528	0.0	0.0	1.8181818181818181	10061.0	11
2000219	0.35560589241738577	0.0001347244077215174	0.0	0.0	1.8571428571428572	10058.0	14
2000221	0.3241799204771372	0.00020725625567486115	0.0	0.0	1.8333333333333333	10060.0	12
2000235	0.5056287956596077	0.0033428615010122893	0.0	0.0	3.272727272727273	10061.0	11
2000237	0.7211156367971387	0.0016566093500627078	0.0	0.0	3.0	10066.0	6
2000265	0.42621684712426744	0.0002123667128877636	0.0	0.0	1.6	10067.0	5
2000268	0.810102214274676	0.002420710702943565	0.0	0.0	4.0	10066.0	6
2000284	0.6711616616900826	0.0017086457549701807	0.0	0.0	7.555555555555555	10063.0	9
2000304	0.28257523090674347	9.180792609517507e-05	0.0	0.0	1.3333333333333333	10069.0	3
2000308	0.5604980434480634	0.03893264808353623	0.21428571428571427	0.25	10.428571428571429	10044.0	28
2000314	0.8442824024791238	0.0009325124838292968	0.0	0.0	1.7142857142857142	10065.0	7
2000318	0.3479006514960482	0.0004145797514408424	0.0	0.0	5.0	10058.0	14
2000320	0.5953160191441441	0.000428360048696738	0.0	0.0	3.0	10064.0	8
2000325	0.6650196974211275	0.0002707835355640241	0.0	0.0	1.3333333333333333	10069.0	3
2000326	0.608848112206084	0.011843274914085418	0.0673076923076923	0.17307692307692307	58.42307692307692	9968.0	104
2000335	0.5254892913986771	0.003091365478329101	0.0	0.03125	22.6875	10040.0	32
2000349	0.7507249371224712	0.02031402392338868	0.0	0.6	12.4	10057.0	15
2000353	0.5898175064599483	0.0013169413305519082	0.0	0.0	3.2	10062.0	10
2000358	0.7446652436312362	0.11458898763877018	0.25	0.5	4.25	10064.0	8
2000370	0.303091998543384	0.0001037645418896959	0.0	0.0	1.3333333333333333	10069.0	3
2000395	0.6442658793677422	0.14995472222597298	0.7027027027027027	0.9054054054054054	71.37837837837837	9998.0	74
2000403	0.39946238837216086	0.00039796823777184747	0.0	0.0	4.8	10061.4	10
2000408	0.5939959969085334	0.0051438772598245835	0.0	0.0	18.153846153846153	10046.0	26
2000411	0.5254439396685691	0.002161108824725667	0.0	0.041666666666666664	12.916666666666666	10048.0	24
2000422	0.689187755561965	0.03228907260300728	0.12195121951219512	0.5853658536585366	30.097560975609756	10031.0	41
2000425	0.49901690509305247	0.0008070614102039488	0.0	0.0	2.6666666666666665	10066.0	6
2000442	0.6359309724883495	0.003309298931149847	0.0	0.0	5.428571428571429	10065.0	7
2000446	0.7659317376766975	0.00033472963724324073	0.0	0.0	1.3333333333333333	10069.0	3
2000453	0.574936372493374	0.013190544585674419	0.03773584905660377	0.37735849056603776	35.77358490566038	10019.0	53
2000457	0.556646148248082	0.005320741565622666	0.0	0.12280701754385964	38.771929824561404	10015.0	57
2000460	0.9382571996027805	0.0008247589769328899	0.0	0.0	1.0	10070.0	2
2000464	0.9050084425903854	0.0011102187170470516	0.0	0.0	2.0	10068.0	4
2000468	0.46999062685231446	0.0029432208630103362	0.0	0.1	10.8	10052.0	20
2000470	0.8623249577912405	0.0024855288756011596	0.0	0.0	2.0	10069.0	3
2000479	0.9570009930486594	0.002054794520547945	0.0	0.0	1.0	10070.0	2
