index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	689.0	689.0	689.0	689.0	689.0	689.0	689.0
mean	0.7198060043744864	0.07589478538792271	0.15746024033439698	0.2725613185702675	9.759234248939801	15464.918722786648	16.081277213352685
std	0.21075059710779284	0.16277525739662194	0.24039862596236497	0.31648872229332975	17.362400839512897	23.529837826338646	23.529837826338646
min	0.10685748745450237	3.6349461148665485e-05	0.0	0.0	1.0	15308.0	2.0
25%	0.580728423527771	0.0008760197170553721	0.0	0.0	1.6	15463.0	4.0
50%	0.7213074685815036	0.008994582653020118	0.0	0.15	3.4	15474.0	7.0
75%	0.9145336682007579	0.06698646349093623	0.25	0.5	9.333333333333334	15477.0	18.0
max	1.0	1.0	1.0	1.0	140.1849710982659	15479.0	173.0
