index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	6986.0	6986.0	6986.0	6986.0	6986.0	6986.0
mean	0.7153475630453822	0.042698402369719446	0.1294016604637847	0.32150014314342973	21.113369596335527	10042.284282851417
std	0.192648454833425	0.10989047907545212	0.3356679894367832	0.46708567797083755	23.944956598347304	27.754134296443787
min	0.0010923535253227756	4.970178926441352e-05	0.0	0.0	1.0	9966.0
25%	0.6028033922673581	0.001489447768343975	0.0	0.0	3.0	10031.0
50%	0.7283438790560375	0.007082928817388465	0.0	0.0	11.0	10053.0
75%	0.8636245534127327	0.02814282837348686	0.0	1.0	28.0	10064.0
max	1.0	1.0	1.0	1.0	105.0	10070.0
