fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.5358787285129835	0.0008507094054114694	0.0	0.0	5.25	7523.0	24
a.10	0.3609251403066861	0.00014677895928173	0.0	0.0	1.5	7543.0	4
a.102	0.9091151251633925	0.3362202927635856	0.6666666666666666	0.8148148148148148	17.037037037037038	7520.0	27
a.11	0.6856522603738566	0.00044519802745614034	0.0	0.0	1.5	7543.0	4
a.118	0.7284320576061298	0.09877302205342489	0.36885245901639346	0.7622950819672131	91.42622950819673	7425.0	122
a.137	0.8333576009757635	0.062254192446551324	0.3333333333333333	0.6666666666666666	13.866666666666667	7532.0	15
a.140	0.8659160820152457	0.08437982992863101	0.42857142857142855	0.7857142857142857	10.285714285714286	7533.0	14
a.144	0.6904903909874089	0.00022580139290693076	0.0	0.0	1.0	7545.0	2
a.159	0.9235374104537013	0.041450917611099945	0.0	0.5555555555555556	5.777777777777778	7538.0	9
a.2	0.7907457510681788	0.07876206503074586	0.17142857142857143	0.6285714285714286	32.51428571428571	7512.0	35
a.23	0.7337422634836429	0.05921174464722566	0.2857142857142857	0.42857142857142855	6.0	7540.0	7
a.24	0.8195714737621174	0.08264695797573367	0.21818181818181817	0.7454545454545455	51.09090909090909	7492.0	55
a.246	0.728450676213206	0.0012889057905422034	0.0	0.0	3.2	7542.0	5
a.25	0.5552423966671636	0.01021528815761904	0.05405405405405406	0.16216216216216217	13.891891891891891	7510.0	37
a.28	0.6260615965527746	0.0009409259357410732	0.0	0.0	5.111111111111111	7538.0	9
a.29	0.7325171917447573	0.013412316785549116	0.0	0.2857142857142857	24.928571428571427	7519.0	28
a.30	0.7949606280971546	0.08425014528916527	0.4	0.5	8.4	7537.0	10
a.34	0.6209493503049589	0.0007129611234737604	0.0	0.0	3.6	7542.0	5
a.38	0.8837665207974186	0.0011843303890150352	0.0	0.0	1.6666666666666667	7541.0	6
a.39	0.5902038348007768	0.01217461469031711	0.05	0.275	13.65	7507.0	40
a.4	0.7217912104910119	0.11569766672841475	0.23904382470119523	0.6573705179282868	133.05179282868525	7296.0	251
