index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	31429.0	31429.0	31429.0	31429.0	31429.0	31429.0
mean	0.8591057636042472	0.27433253132122226	0.5572560374176716	0.687708803970855	381.9447643895765	33108.57879665277
std	0.15383168080106793	0.3229293714882966	0.49671883048595894	0.46343525813297765	778.6044294651554	1353.0303000348747
min	0.05655599324704558	1.6441419223307355e-05	0.0	0.0	1.0	29649.0
25%	0.7979611967141125	0.010299877294795834	0.0	0.0	17.0	33503.0
50%	0.9156755435748564	0.10531455819856833	1.0	1.0	56.0	33673.0
75%	0.9701515676281892	0.5066261829371893	1.0	1.0	184.0	33733.0
max	1.0	1.0000000000000002	1.0	1.0	4108.0	33766.0
