index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	12425.0	12425.0	12425.0	12425.0	12425.0	12425.0
mean	0.847445547897881	0.5292062603631852	0.7435010060362173	0.7525955734406439	45.30527162977867	14213.675653923541
std	0.18598960107838072	0.355687083601815	0.4367179982180686	0.4315211038127575	62.212046970092295	75.7493042207764
min	0.03005253940455338	3.610629693818602e-05	0.0	0.0	1.0	13946.0
25%	0.7377350190310425	0.18095487106687494	0.0	1.0	7.0	14187.0
50%	0.9382725566740832	0.5017542628587468	1.0	1.0	21.0	14242.0
75%	0.9972397713598076	0.8911737778374528	1.0	1.0	55.0	14265.0
max	1.0	1.0000000000000002	1.0	1.0	332.0	14277.0
