fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.5784590142264724	0.0008524682850247271	0.0	0.00819672131147541	15.262295081967213	23227.44262295082	122
a.10	0.4836163250277992	0.00029557642024993937	0.0	0.0	5.166666666666667	23334.0	6
a.101	0.44926937599221684	0.0013226519591475912	0.0	0.0	37.0	23261.0	3
a.102	0.4870362491017102	0.0023066930561219615	0.0	0.012195121951219513	51.792682926829265	23261.0	82
a.11	0.46921146262002744	0.000388198617135038	0.0	0.0	9.066666666666666	23328.0	15
a.116	0.5048727317277064	0.006545857252954183	0.0	0.0	150.0	23127.0	2
a.117	0.5108410083452242	0.006743955067224422	0.0	0.0	150.0	23127.0	1
a.118	0.49989639401931	0.007720649609115504	0.023148148148148147	0.125	169.39814814814815	23127.0	216
a.135	0.5729612765515778	0.001130169878395104	0.0	0.0	19.0	23326.0	1
a.136	0.6226698559042926	0.0009858931741102742	0.0	0.0	17.0	23326.0	2
a.137	0.6005620769484772	0.0011503612996417775	0.0	0.0	18.294117647058822	23326.0	17
a.139	0.5590221680020223	0.0006539126393963683	0.0	0.0	13.0	23330.0	3
a.140	0.5304168389228893	0.0006832934695443876	0.0	0.0	11.307692307692308	23330.0	13
a.143	0.5602974787515177	0.0002837174545610622	0.0	0.0	4.0	23335.0	3
a.144	0.5876719902660015	0.0004115086723979517	0.0	0.0	5.5	23335.0	8
a.158	0.6672878258357775	0.0003714092050091861	0.0	0.0	5.666666666666667	23336.0	3
a.159	0.6174554540705551	0.0011223879805807343	0.0	0.0	6.142857142857143	23336.0	7
a.2	0.506759416242648	0.0037468986931460573	0.0	0.07142857142857142	79.40816326530613	23245.0	98
a.22	0.5572342451729638	0.0005575585734697858	0.0	0.0	9.333333333333334	23335.0	3
a.23	0.48705024583421874	0.0014038186102159067	0.0	0.0	33.36363636363637	23310.727272727272	11
a.24	0.491853437396663	0.004112675336479098	0.01	0.08	90.65	23245.19	100
a.245	0.42745478866467684	0.0001297895658281793	0.0	0.0	3.0	23341.0	3
a.246	0.5775013209945303	0.00018200674087864377	0.0	0.0	3.5	23341.0	2
a.25	0.4463655203411424	0.001539673762279262	0.0	0.008064516129032258	36.03225806451613	23219.0	124
a.27	0.5605184823642483	0.0010446935842159048	0.0	0.0	19.0	23292.0	3
a.28	0.5018624603167419	0.0014256143940202162	0.0	0.0	30.62962962962963	23288.666666666668	54
a.29	0.4986968071699272	0.003703472575473984	0.0	0.043859649122807015	78.55263157894737	23234.71052631579	114
a.3	0.5017838163183201	0.017037086484376126	0.0	0.0	398.0	22787.0	3
a.30	0.48346647858486297	0.0004297094407231044	0.0	0.0	9.5	23335.0	8
a.301	0.4941386596085374	0.022091831112978536	0.0	0.5	502.0	22124.0	2
a.302	0.49040332972935585	0.021814274713395573	0.0	0.0	502.0	22124.0	1
a.32	0.46745355097610786	0.00012423417795475442	0.0	0.0	3.0	23341.0	1
a.33	0.5037148508347258	0.00014990816850518594	0.0	0.0	3.5	23341.0	2
a.34	0.43338706567842	0.00015551234603033404	0.0	0.0	4.0	23341.0	2
a.36	0.16501692591164246	2.5602949459777767e-05	0.0	0.0	1.0	23337.0	1
