index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	6828.0	6828.0	6828.0	6828.0	6828.0	6828.0
mean	0.7070658753991111	0.07438062637878136	0.2542472173403632	0.4289689513766842	20.311657879320446	9814.226713532513
std	0.19758621013547448	0.1488515055249497	0.43546910649590026	0.49496512038682555	22.85567403638233	26.873391088473806
min	0.0011177725840869623	5.085952598921778e-05	0.0	0.0	1.0	9737.0
25%	0.5902812235075263	0.0019080430845720886	0.0	0.0	3.0	9802.0
50%	0.7267098510718109	0.010717777358938856	0.0	0.0	10.0	9825.0
75%	0.8582700322379618	0.07350456190839544	1.0	1.0	27.0	9835.0
max	1.0	1.0	1.0	1.0	105.0	9841.0
