index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	12425.0	12425.0	12425.0	12425.0	12425.0	12425.0
mean	0.8544729633096178	0.4170666386320684	0.8177867203219316	0.8841046277665996	45.30527162977867	14213.675653923541
std	0.15655134865023648	0.3280940437612472	0.3860357421763862	0.3201122961747312	62.212046970092295	75.7493042207764
min	0.012223311852059437	3.543334986889661e-05	0.0	0.0	1.0	13946.0
25%	0.7780599003998037	0.10590315016947327	1.0	1.0	7.0	14187.0
50%	0.9069115379223328	0.36817840073214897	1.0	1.0	21.0	14242.0
75%	0.9793274962641678	0.6886423943522174	1.0	1.0	55.0	14265.0
max	1.0	1.0000000000000002	1.0	1.0	332.0	14277.0
