index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	181.0	181.0	181.0	181.0	181.0	181.0	181.0
mean	0.4998794278013887	0.001946245362424544	0.0016728045021628436	0.01538561154591329	41.043357490793625	22999.85631571221	65.70718232044199
std	0.10427238271108036	0.0045149762842094385	0.006299620498080242	0.0395457667808863	103.11844221023026	122.68028279480224	122.75747274522377
min	0.07042665741664135	2.4619662504264294e-05	0.0	0.0	1.0	22021.0	2.0
25%	0.4749773758564346	0.0002019618747182134	0.0	0.0	3.0	22993.76388888889	9.0
50%	0.5002903614618597	0.0005824951117458327	0.0	0.0	9.375	23038.0	27.0
75%	0.533880571339029	0.0017461281819731145	0.0	0.01639344262295082	35.77777777777778	23057.0	72.0
max	0.8906195802983004	0.03899292006184516	0.04114832535885168	0.2966507177033493	883.7473684210527	23064.0	1045.0
