fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.4181658683866631	0.0006524932463283879	0.0	0.0	3.5294117647058822	6767.0	17
a.10	0.9225970993117011	0.0013983192831466633	0.0	0.0	1.5	6780.0	4
a.102	0.9282280662745991	0.18522847207687942	0.5217391304347826	0.8695652173913043	15.130434782608695	6761.0	23
a.11	0.29838372664700097	0.00015066067244084373	0.0	0.0	1.5	6780.0	4
a.118	0.7452475052282104	0.10495294408990054	0.5045871559633027	0.7981651376146789	83.87155963302752	6675.0	109
a.137	0.7432126744580578	0.04313503547898471	0.2	0.3333333333333333	13.866666666666667	6769.0	15
a.140	0.9241747328250283	0.4177627982606299	0.7857142857142857	0.8571428571428571	10.285714285714286	6770.0	14
a.144	0.7138381008552049	0.00025731211250927435	0.0	0.0	1.0	6782.0	2
a.159	0.7823257482574826	0.00744668790714375	0.0	0.0	5.777777777777778	6775.0	9
a.2	0.7442381421363531	0.03433680341056156	0.2	0.42857142857142855	32.51428571428571	6749.0	35
a.23	0.7442645643176852	0.012742137315132645	0.0	0.42857142857142855	6.0	6777.0	7
a.24	0.6781500449057926	0.02637376033826345	0.19607843137254902	0.5490196078431373	47.568627450980394	6733.0	51
a.246	0.6866020061956041	0.001385458885871806	0.0	0.0	3.2	6779.0	5
a.25	0.7252395754791773	0.030240875499632558	0.17857142857142858	0.32142857142857145	13.214285714285714	6756.0	28
a.28	0.5682486243464328	0.0008574534165824259	0.0	0.0	4.75	6776.0	8
a.29	0.5985210008061673	0.006276158774287408	0.0	0.125	21.75	6760.0	24
a.30	0.8427982779827798	0.034521447509298205	0.1111111111111111	0.4444444444444444	7.777777777777778	6775.0	9
a.34	0.9826535378866106	0.032801464637763136	0.0	0.2	3.6	6779.0	5
a.38	0.83734385757844	0.0006616009543354097	0.0	0.0	1.6666666666666667	6778.0	6
a.39	0.7290216347451268	0.016443021191683845	0.03333333333333333	0.06666666666666667	11.666666666666666	6754.0	30
a.4	0.714214016291518	0.08260566719577488	0.3201754385964912	0.6798245614035088	124.25438596491227	6556.0	228
a.40	0.6810835775425873	0.2628738273863305	0.5	0.625	3.25	6776.0	8
a.46	0.7432245575221239	0.003382849976889103	0.0	0.0	2.5	6780.0	4
a.47	0.8593759088000931	0.0151013198568842	0.0	0.09090909090909091	8.0	6773.0	11
a.48	0.7235469833308747	0.10113890070210899	0.4	0.4	4.0	6779.0	5
a.5	0.7894320591490672	0.09082711230651838	0.5757575757575758	0.696969696969697	17.757575757575758	6751.0	33
a.60	0.7582332123221603	0.08005632123691207	0.2549019607843137	0.5098039215686274	45.13725490196079	6733.0	51
a.64	0.752301224369376	0.0010802998460994408	0.0	0.0	1.6	6779.0	5
a.69	0.5853391319627481	0.005275143127741963	0.0	0.2222222222222222	5.555555555555555	6775.0	9
a.7	0.7083761524390103	0.017276957193585504	0.07692307692307693	0.3076923076923077	23.384615384615383	6758.0	26
a.70	0.3814877617222059	0.00012139544892887389	0.0	0.0	1.0	6782.0	2
a.71	0.3353487686181979	0.0001409481840288704	0.0	0.0	1.3333333333333333	6781.0	3
a.8	0.6651183369572813	0.010641061910181068	0.0	0.1	17.6	6764.0	20
b.1	0.8127542529742947	0.25463679347990836	0.710204081632653	0.8857142857142857	203.68979591836734	6539.0	245
b.121	0.7755701040703185	0.100433666762746	0.3333333333333333	0.6428571428571429	29.333333333333332	6742.0	42
b.129	0.9301248955106456	0.045967837519841	0.0	0.2	2.4	6779.0	5
b.159	0.9999262754349749	0.625	0.5	1.0	1.0	6782.0	2
b.2	0.7190474733436575	0.05115287230899708	0.15789473684210525	0.5789473684210527	27.210526315789473	6746.0	38
b.23	0.5761932851595143	0.00022894885458937827	0.0	0.0	1.3333333333333333	6781.0	3
b.24	0.9808473492672372	0.15639764906903939	0.16666666666666666	0.3333333333333333	1.6666666666666667	6778.0	6
b.3	0.7831103195970411	0.060886761633923016	0.3	0.5	16.6	6764.0	20
b.30	0.7889229031225374	0.004771444150577429	0.0	0.0	3.625	6768.0	16
b.34	0.7968723770407469	0.16869140098020188	0.5056179775280899	0.7303370786516854	80.69662921348315	6695.0	89
b.35	0.9232414098215602	0.004590152027661296	0.0	0.0	1.3333333333333333	6781.0	3
b.38	0.7630647153191467	0.0522740481777116	0.21428571428571427	0.21428571428571427	7.714285714285714	6770.0	14
b.40	0.659833613337944	0.035952296555557636	0.1864406779661017	0.4152542372881356	63.08474576271186	6666.0	118
b.42	0.861292925012391	0.2966896723333576	0.8076923076923077	0.8076923076923077	20.846153846153847	6758.0	26
b.43	0.7225815119393842	0.009857918662415343	0.0	0.17857142857142858	17.142857142857142	6756.0	28
b.44	0.8641184573002755	0.007021270954077712	0.0	0.0	3.75	6776.0	8
b.45	0.6303866380968435	0.0020585961446237776	0.0	0.0	6.631578947368421	6765.0	19
b.49	0.7019445562688881	0.0045158582157401326	0.0	0.0	7.833333333333333	6772.0	12
