index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	8104.0	8104.0	8104.0	8104.0	8104.0	8104.0
mean	0.6256615611845443	0.07037881171793405	0.26048864758144125	0.44175715695952616	142.79689042448175	15295.9967917078
std	0.20508581634067094	0.12203623724175942	0.43892833728477326	0.4966268270709085	175.14694089479687	189.96481611288633
min	0.01626673565746073	3.2853669754911625e-05	0.0	0.0	1.0	14913.0
25%	0.5099047293186755	0.0023223585546645036	0.0	0.0	12.0	15246.0
50%	0.6292527086599411	0.0171203840437009	0.0	0.0	61.0	15385.0
75%	0.7851864243722793	0.07829736587372764	1.0	1.0	204.0	15428.0
max	1.0	1.0	1.0	1.0	566.0	15478.0
