index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	21479.0	21479.0	21479.0	21479.0	21479.0	21479.0
mean	0.8132143119369756	0.29836090372474106	0.7886307556217701	0.8663345593370269	81.89152195167372	23220.523162158388
std	0.15854269878719734	0.2952589213964922	0.40828917200973003	0.3403004292559904	125.37235224939282	171.2195526763249
min	0.0005356530682207872	2.1436227224008573e-05	0.0	0.0	1.0	22626.0
25%	0.7204815129132641	0.05337266037440134	1.0	1.0	11.0	23208.0
50%	0.8423191777947634	0.19289758697179668	1.0	1.0	33.0	23289.0
75%	0.9405129812304224	0.4834374070862829	1.0	1.0	89.5	23324.0
max	1.0	1.0000000000000002	1.0	1.0	710.0	23344.0
