superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.8589617789073901	0.36762894223409487	0.9652173913043478	0.9739130434782609	68.56521739130434	23236.739130434784	115
a.1.2	0.9475242854679079	0.48349166130321236	0.5714285714285714	0.8571428571428571	3.2857142857142856	23340.714285714286	7
a.10.1	0.9983685537979333	0.852727462206063	1.0	1.0	7.0	23336.0	2
a.10.2	1.0	1.0	1.0	1.0	7.0	23336.0	1
a.100.1	0.8133737412252492	0.1464802798251957	0.8125	0.921875	36.0	23279.0	64
a.101.1	0.9164430962999832	0.15000607899618965	0.6666666666666666	0.6666666666666666	41.0	23298.0	3
a.102.1	0.8707547704657925	0.26037480099022303	1.0	1.0	34.333333333333336	23298.0	45
a.102.2	0.974973934901524	0.3077469392575071	0.3333333333333333	0.6666666666666666	2.6666666666666665	23339.0	3
a.102.3	0.8458674937650069	0.13729354164878932	0.2857142857142857	0.42857142857142855	9.285714285714286	23332.571428571428	7
a.102.4	0.5306095264909816	0.07685644701569595	0.6842105263157895	0.6842105263157895	12.157894736842104	23324.0	19
a.102.5	0.9746945337620578	0.7173949883858051	1.0	1.0	11.0	23325.0	2
a.102.6	0.9852245931988697	0.28391360366531776	1.0	1.0	11.0	23325.0	1
a.103.1	0.966724313554897	0.5785288555145351	1.0	1.0	24.61904761904762	23309.14285714286	21
a.104.1	0.8649936798484887	0.3908372243155303	0.9534883720930233	0.9844961240310077	34.96124031007752	23214.0	129
a.109.1	0.7917987661197035	0.0003741679140236515	0.0	0.0	4.0	23341.0	1
a.11.1	0.9907545264417903	0.6518488136805443	0.7	0.7	3.3	23336.6	10
a.11.2	0.9565868969063331	0.002424396455947478	0.0	0.0	4.0	23338.0	5
a.110.1	0.8918819530725618	0.6667766420060119	1.0	1.0	3.0	23341.0	2
a.111.1	0.7780155525516794	0.5000907705478156	0.6666666666666666	0.6666666666666666	3.0	23342.0	3
a.113.1	0.8783648195549997	0.0015257254623088985	0.0	0.0	6.5	23337.5	2
a.114.1	0.8547685125655422	0.6023321607661611	1.0	1.0	12.0	23331.0	2
a.116.1	0.6958918316223786	0.22382665022721912	0.7857142857142857	0.8571428571428571	14.142857142857142	23323.285714285714	14
a.117.1	0.6654581283008556	0.1758977453690318	1.0	1.0	61.0	23277.0	1
a.118.1	0.6325643809998275	0.09248831964164171	0.6521739130434783	0.8840579710144928	59.3768115942029	23279.695652173912	69
a.118.11	0.9999571606048923	0.25	0.0	1.0	1.0	23343.0	1
a.118.12	0.9996572848391381	0.05555555555555555	0.0	1.0	1.0	23343.0	1
a.118.13	0.7206121749560896	0.0005062195887169575	0.0	0.0	2.0	23343.0	1
a.118.14	0.5951529300891021	0.0008070793804263213	0.0	0.0	1.0	23344.0	2
a.118.15	0.814854327335047	0.20452475066434617	1.0	1.0	5.0	23340.0	1
a.118.16	0.4292175449871466	0.0006136521389304187	0.0	0.0	4.0	23340.0	2
a.118.17	0.8665119489669618	0.25383263054650734	0.3333333333333333	0.6666666666666666	3.0	23340.0	3
a.118.18	1.0	1.0	1.0	1.0	1.0	23344.0	1
a.118.19	1.0	1.0	1.0	1.0	1.0	23344.0	1
a.118.23	0.997065627141878	0.00641025641025641	0.0	0.0	1.0	23344.0	1
a.118.24	0.9986934544208362	0.015151515151515152	0.0	0.0	1.0	23344.0	1
a.118.29	0.8806443321052181	0.0007167966874327956	0.0	0.0	2.0	23342.0	1
a.118.3	0.9601389448968259	0.6065640115745754	0.6	0.6	3.0	23339.6	5
a.118.30	0.9223752606174849	0.17942710126678363	0.5	0.5	2.5	23342.0	2
a.118.4	0.023969668408876654	2.1944261575597983e-05	0.0	0.0	1.0	23342.0	1
a.118.5	0.023562676720075393	2.1934634788330774e-05	0.0	0.0	1.0	23342.0	1
