index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	5062.0	5062.0	5062.0	5062.0	5062.0	5062.0
mean	0.7203765376551079	0.05828638669374805	0.1576451995258791	0.36685104701698934	21.594231529039906	6756.896878704069
std	0.18605862757507097	0.1405107196608303	0.36444399997859867	0.481992998579439	29.735807500222826	31.93123344580328
min	0.004718372161604201	7.406310176270182e-05	0.0	0.0	1.0	6644.0
25%	0.5981124293556133	0.002319320410340485	0.0	0.0	3.0	6747.0
50%	0.7183859067464287	0.01014837099815772	0.0	0.0	10.0	6770.0
75%	0.872554648230268	0.04089925781388036	0.0	1.0	27.0	6778.0
max	1.0	1.0	1.0	1.0	139.0	6782.0
