superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.6604684286675718	0.02203368046479552	0.06666666666666667	0.13333333333333333	7.6	6769.0	15
a.1.2	0.9902683574166913	0.008611955420466059	0.0	0.0	1.0	6782.0	2
a.100.1	0.687518876030761	0.015441687485780424	0.0625	0.125	14.0	6768.0	16
a.102.1	0.8226954646882291	0.04145443134514735	0.16666666666666666	0.4166666666666667	10.166666666666666	6772.0	12
a.102.3	0.9927493486703042	0.3578439710280506	0.3333333333333333	0.6666666666666666	1.3333333333333333	6781.0	3
a.102.4	0.5543258592712789	0.0007823514336262533	0.0	0.0	3.6	6779.0	5
a.104.1	0.6907705167920539	0.0014570073067680085	0.0	0.0	2.4	6779.0	5
a.11.2	0.9704566681413754	0.003267987998981172	0.0	0.0	1.3333333333333333	6781.0	3
a.111.1	0.6964803617952121	0.3336004621580905	0.6666666666666666	0.6666666666666666	2.0	6781.0	3
a.116.1	0.7549525635353684	0.003421150076350278	0.0	0.0	1.3333333333333333	6781.0	3
a.118.1	0.6256515554623864	0.03100443819410415	0.15789473684210525	0.7105263157894737	35.21052631578947	6746.0	38
a.118.17	0.4040701961362631	0.00015873081677132895	0.0	0.0	1.3333333333333333	6781.0	3
a.118.26	0.927123267472722	0.004731665393430099	0.0	0.0	1.0	6782.0	2
a.118.8	0.6365176347290886	0.03434218731868124	0.2	0.4857142857142857	25.02857142857143	6749.0	35
a.118.9	0.9002360230122438	0.007823705992452018	0.0	0.0	4.0	6779.0	5
a.121.1	0.7528223417673139	0.06384931866323308	0.0625	0.09375	1.9375	6752.0	32
a.124.1	0.9885358301386022	0.009175377468060394	0.0	0.0	1.0	6782.0	2
a.126.1	0.9971247419640223	0.038825757575757576	0.0	0.5	1.0	6782.0	2
a.127.1	0.955242133726647	0.012426911857090156	0.0	0.0	2.5	6780.0	4
a.128.1	0.6626685497867436	0.07481505814795215	0.2857142857142857	0.7142857142857143	4.285714285714286	6777.0	7
a.130.1	0.6513673795476893	0.009636186220976	0.0	0.25	2.5	6780.0	4
a.132.1	0.6047046382371748	0.009961405592282258	0.0	0.2857142857142857	5.428571428571429	6777.0	7
a.133.1	0.7023300398171362	0.05584587734620488	0.0	0.6666666666666666	2.0	6781.0	3
a.138.1	0.9519397776495016	0.23620328843125263	0.4166666666666667	0.75	6.5	6772.0	12
