index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	5378.0	5378.0	5378.0	5378.0	5378.0	5378.0
mean	0.6254063635602912	0.04257653992315492	0.1634436593529193	0.3811825957605058	89.63443659352919	9730.029750836742
std	0.16589944251203867	0.07457241371225685	0.3698043512673309	0.485722444641737	105.16341446672038	114.47387653901258
min	0.009427231960864257	5.142974696564493e-05	0.0	0.0	1.0	9438.0
25%	0.5315168528172091	0.0024160555504188245	0.0	0.0	11.0	9691.0
50%	0.6325183964053328	0.013941593980342126	0.0	0.0	48.0	9777.0
75%	0.7309666819859431	0.0448447468345754	0.0	1.0	127.0	9812.0
max	0.9989838431053755	0.6143791859198028	1.0	1.0	404.0	9841.0
