index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	617.0	617.0	617.0	617.0	617.0	617.0	617.0
mean	0.49718288581191966	0.035389085119344264	0.0936705032986036	0.1176337609363456	5.667268960059722	6775.795786061588	8.20421393841167
std	0.07351596909163069	0.1087293420278349	0.21978370216030163	0.24955015634950403	10.76924645445821	12.462037747146288	12.462037747146288
min	0.46052592702023937	7.371369600471768e-05	0.0	0.0	1.0	6644.0	2.0
25%	0.46777384115736637	9.829217401985602e-05	0.0	0.0	1.3333333333333333	6776.0	3.0
50%	0.467782365084046	0.00022114108801415304	0.0	0.0	2.0	6780.0	4.0
75%	0.4825645890181762	0.01034073322076017	0.0	0.0	5.142857142857143	6781.0	8.0
max	1.0	1.0	1.0	1.0	133.8	6782.0	140.0
