fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.43353891578797915	0.03203879405148452	0.0	0.0	3.5294117647058822	6767.0	17
a.10	0.13440880039331368	0.00012437825409360214	0.0	0.0	1.5	6780.0	4
a.102	0.7054184507921736	0.015664726110938162	0.043478260869565216	0.043478260869565216	15.130434782608695	6761.0	23
a.11	0.8972099311701082	0.42009986260684434	0.5	0.5	1.5	6780.0	4
a.118	0.6116416500870969	0.026460574186605103	0.11926605504587157	0.11926605504587157	83.87155963302752	6675.0	109
a.137	0.5435841968638542	0.003277420059380589	0.0	0.0	13.866666666666667	6769.0	15
a.140	0.775048087068028	0.0669794772583607	0.14285714285714285	0.14285714285714285	10.285714285714286	6770.0	14
a.144	0.3650840460041286	0.00013720284421368662	0.0	0.0	1.0	6782.0	2
a.159	0.7489985649856499	0.003703769511222186	0.0	0.0	5.777777777777778	6775.0	9
a.2	0.716305849997534	0.015034167304083032	0.0	0.02857142857142857	32.51428571428571	6749.0	35
a.23	0.580923220697457	0.0014253243742043248	0.0	0.0	6.0	6777.0	7
a.24	0.6496538324247245	0.012821428687568134	0.0	0.0	47.568627450980394	6733.0	51
a.246	0.6463527068889217	0.0008934268475112459	0.0	0.0	3.2	6779.0	5
a.25	0.609385411651453	0.009268445357874909	0.10714285714285714	0.10714285714285714	13.214285714285714	6756.0	28
a.28	0.625220842469219	0.0028933831110147627	0.0	0.0	4.75	6776.0	8
a.29	0.5753807118737918	0.004251613500645866	0.0	0.0	21.75	6760.0	24
a.30	0.6546192819071047	0.010079211727769731	0.0	0.0	7.777777777777778	6775.0	9
a.34	0.5832399075576535	0.0036154555287085154	0.0	0.0	3.6	6779.0	5
a.38	0.24332890724894266	0.0001873833355047656	0.0	0.0	1.6666666666666667	6778.0	6
a.39	0.6970088636886345	0.09538548609332867	0.03333333333333333	0.36666666666666664	11.666666666666666	6754.0	30
a.4	0.7227728653054172	0.10073757150205231	0.19298245614035087	0.25	124.25438596491227	6556.0	228
a.40	0.7579996099679541	0.005905059178752314	0.0	0.0	3.25	6776.0	8
a.46	0.6031618731563422	0.001070713527686336	0.0	0.0	2.5	6780.0	4
a.47	0.7084030173281612	0.0040395574742921785	0.0	0.0	8.0	6773.0	11
a.48	0.6506933175984659	0.001719484884307014	0.0	0.0	4.0	6779.0	5
a.5	0.7296035116399163	0.061580543073422755	0.21212121212121213	0.21212121212121213	17.757575757575758	6751.0	33
a.60	0.7038084836443933	0.0463438878762117	0.23529411764705882	0.3137254901960784	45.13725490196079	6733.0	51
a.64	0.6855841569553032	0.00038022696797814653	0.0	0.0	1.6	6779.0	5
a.69	0.5961275112751127	0.0015834013696122305	0.0	0.0	5.555555555555555	6775.0	9
a.7	0.6799065886815511	0.011127312912093186	0.07692307692307693	0.07692307692307693	23.384615384615383	6758.0	26
a.70	0.6408876437629019	0.0002172380122940227	0.0	0.0	1.0	6782.0	2
a.71	0.7781423585508529	0.00045056780181285014	0.0	0.0	1.3333333333333333	6781.0	3
a.8	0.573657945072631	0.003967327995595531	0.0	0.0	17.6	6764.0	20
b.1	0.6354032329756604	0.0660338811249622	0.13877551020408163	0.49795918367346936	203.68979591836734	6539.0	245
b.121	0.5127248645273182	0.005052378534041833	0.0	0.0	29.333333333333332	6742.0	42
b.129	0.8453360869351428	0.10972460922407763	0.2	0.2	2.4	6779.0	5
b.159	0.9053376585078148	0.0008345771951456941	0.0	0.0	1.0	6782.0	2
b.2	0.5484755690122376	0.005210549856868622	0.0	0.0	27.210526315789473	6746.0	38
b.23	0.39079781743105735	0.00017853951294709804	0.0	0.0	1.3333333333333333	6781.0	3
b.24	0.7078144978853153	0.0005472721042096044	0.0	0.0	1.6666666666666667	6778.0	6
b.3	0.6705312200642549	0.046289740488158246	0.3	0.3	16.6	6764.0	20
b.30	0.45602729142040976	0.0007427302167514917	0.0	0.0	3.625	6768.0	16
b.34	0.6309930055296094	0.02528385923571871	0.02247191011235955	0.056179775280898875	80.69662921348315	6695.0	89
b.35	0.7476527552475053	0.0009499549259536236	0.0	0.0	1.3333333333333333	6781.0	3
b.38	0.7577251840970453	0.008664170011545666	0.0	0.0	7.714285714285714	6770.0	14
b.40	0.60120370700577	0.016955468582593013	0.025423728813559324	0.025423728813559324	63.08474576271186	6666.0	118
b.42	0.679017212877972	0.056627142326253	0.15384615384615385	0.34615384615384615	20.846153846153847	6758.0	26
b.43	0.714033444840188	0.010084876495392234	0.0	0.0	17.142857142857142	6756.0	28
b.44	0.7330738390397481	0.002908038157230089	0.0	0.0	3.75	6776.0	8
b.45	0.5815413171077485	0.0018182310745383564	0.0	0.0	6.631578947368421	6765.0	19
b.49	0.637302141540642	0.0037247597759918504	0.0	0.0	7.833333333333333	6772.0	12
b.52	0.48496458312032087	0.0013313075768353608	0.0	0.0	6.153846153846154	6771.0	13
b.55	0.5526791810647984	0.001470060744422487	0.0	0.0	3.875	6736.0	48
b.6	0.5202089023073939	0.000527945258209029	0.0	0.0	1.9090909090909092	6762.0	22
b.61	0.6592779102801991	0.0039022526945752746	0.0	0.0	10.166666666666666	6772.0	12
b.7	0.6180629685005375	0.0020023298546903894	0.0	0.0	8.117647058823529	6767.0	17
b.72	0.6647733861106426	0.0023641059291835166	0.0	0.0	4.25	6776.0	8
b.76	0.5072250073724565	0.00021992267981572796	0.0	0.0	1.0	6782.0	2
b.77	0.620590653259976	0.002022996018721443	0.0	0.0	4.857142857142857	6777.0	7
b.80	0.4580792644335648	0.0018068795138510793	0.0	0.0	11.052631578947368	6765.0	19
b.81	0.4866204476860215	0.05037142975989054	0.0	0.0	5.076923076923077	6771.0	13
b.82	0.7301355152611884	0.05556054333032497	0.26865671641791045	0.26865671641791045	42.32835820895522	6717.0	67
b.84	0.7675663183678401	0.04823567457833209	0.17647058823529413	0.29411764705882354	12.823529411764707	6767.0	17
b.85	0.6626834918985822	0.009050113890527678	0.0	0.0	14.222222222222221	6766.0	18
b.88	0.5691768697448001	0.0007051054915389775	0.0	0.0	1.6	6779.0	5
c.1	0.7464362026597604	0.10018121396168553	0.25280898876404495	0.39325842696629215	157.61797752808988	6606.0	178
c.10	0.8510261331758453	0.5618798022555942	0.6363636363636364	0.6363636363636364	5.090909090909091	6773.0	11
c.13	0.8360861229907094	0.001530727743635215	0.0	0.0	1.3333333333333333	6781.0	3
c.23	0.7173982953792475	0.027432770960020943	0.12121212121212122	0.13636363636363635	55.21212121212121	6718.0	66
c.26	0.5969448839790865	0.004423162077250477	0.0	0.0	18.944444444444443	6748.0	36
c.44	0.7672197830578512	0.20302477694272758	0.25	0.375	5.25	6776.0	8
c.47	0.561027952994753	0.00041917467986672566	0.0	0.0	1.9722222222222223	6712.0	72
c.49	0.7194858182175686	0.0003903481948437265	0.0	0.0	1.3333333333333333	6781.0	3
c.51	0.5702766383665571	0.0023742702555461055	0.0	0.0	10.285714285714286	6770.0	14
