index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	689.0	689.0	689.0	689.0	689.0	689.0	689.0
mean	0.7207283814012266	0.06783330454917436	0.15757247936252752	0.2670155953548532	16.077477629654908	27533.368650217708	28.631349782293178
std	0.2148424900755892	0.15025276040569213	0.2414879690957368	0.3089894097328414	31.406078847684864	45.88310417049819	45.8831041704982
min	0.08826080325947949	2.5401615385841592e-05	0.0	0.0	1.0	27163.0	2.0
25%	0.5794381772953558	0.0007977197348439228	0.0	0.0	1.9873417721518987	27531.0	5.0
50%	0.7214464013859877	0.00893401196995712	0.0	0.14285714285714285	5.066666666666666	27551.0	11.0
75%	0.9288368956465991	0.05490218190787553	0.25	0.5	14.846153846153847	27557.0	31.0
max	1.0	1.0	1.0	1.0	309.31328320802004	27560.0	399.0
