index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	235.0	235.0	235.0	235.0	235.0	235.0	235.0
mean	0.6309047577307886	0.03544360406335016	0.11520763564496439	0.2208311696488181	33.75364039738651	14224.41601203705	30.370212765957447
std	0.2034844977269161	0.11020190449421273	0.26361137044217714	0.34647322229409644	77.6430455931693	97.06948293807154	73.96207134618246
min	0.04968791640367487	3.7163668797383674e-05	0.0	0.0	1.0	13685.0	1.0
25%	0.5317363779791517	0.0007091561400871969	0.0	0.0	3.0	14226.0	1.0
50%	0.6353373350458276	0.00430289219616827	0.0	0.0	9.0	14255.0	4.0
75%	0.7717767091993943	0.01858552885626419	0.07037037037037036	0.3108636653895275	25.0	14270.0	29.5
max	0.9998949064667554	0.9601590107548524	1.0	1.0	516.0	14277.0	594.0
