superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.484700136435961	0.002928757904632206	0.0	0.09523809523809523	13.619047619047619	7526.0	21
a.1.2	0.6599394662424886	0.00032268160362367395	0.0	0.0	1.3333333333333333	7544.0	3
a.100.1	0.5648885049473871	0.003224172410220287	0.0	0.0	14.823529411764707	7530.0	17
a.102.1	0.49939842994675704	0.010503021668781322	0.06666666666666667	0.13333333333333333	12.4	7532.0	15
a.102.3	0.754236820009722	0.0004092785867133103	0.0	0.0	1.5	7543.0	4
a.102.4	0.588422611155308	0.0008949062767842957	0.0	0.0	3.6	7542.0	5
a.103.1	0.9704108681245859	0.003322186682175051	0.0	0.0	1.0	7545.0	2
a.104.1	0.5150459892102237	0.00092113977830556	0.0	0.0	4.0	7538.0	9
a.11.2	0.49287513255567345	0.00021557458835457245	0.0	0.0	1.3333333333333333	7544.0	3
a.111.1	0.2724681866383881	0.00017568225693464124	0.0	0.0	2.0	7544.0	3
a.114.1	0.6795228628230616	0.0003927143941636723	0.0	0.0	1.0	7545.0	2
a.116.1	0.6426409508660305	0.00029947572074585905	0.0	0.0	1.3333333333333333	7544.0	3
a.118.1	0.4923205555287661	0.006344926047481783	0.0	0.10638297872340426	43.659574468085104	7500.0	47
a.118.17	0.30457046268063104	0.00020237226446330497	0.0	0.0	2.0	7543.0	4
a.118.26	0.20427435387673956	8.337964996988656e-05	0.0	0.0	1.0	7545.0	2
a.118.8	0.58167648336976	0.005096426589258146	0.0	0.02631578947368421	26.894736842105264	7509.0	38
a.118.9	0.3941472200123751	0.0007224989110231092	0.0	0.0	3.6	7542.0	5
a.123.1	0.4338549264023339	0.0001996464020723637	0.0	0.0	1.6666666666666667	7541.0	6
a.124.1	0.9274353876739562	0.0009293897591769933	0.0	0.0	1.0	7545.0	2
a.126.1	0.30272401908801694	0.00013167984056142073	0.0	0.0	1.3333333333333333	7544.0	3
a.127.1	0.5045312914346327	0.0004510320927563607	0.0	0.0	3.2	7542.0	5
a.128.1	0.5311737198195807	0.0017185682985380575	0.0	0.0	6.444444444444445	7538.0	9
a.130.1	0.5751325908247149	0.022931187660410045	0.0	0.4	2.8	7542.0	5
a.132.1	0.4184575049028485	0.0007918146535326715	0.0	0.0	6.888888888888889	7538.0	9
a.133.1	0.3838149522799576	0.00022877597866965776	0.0	0.0	2.0	7544.0	3
a.138.1	0.5082608182019264	0.0010876114334267574	0.0	0.0	6.5	7535.0	12
a.140.3	0.42507290562036054	0.00018056457339852213	0.0	0.0	1.3333333333333333	7544.0	3
a.143.1	0.919715043074884	0.0011386761386761386	0.0	0.0	1.0	7545.0	2
a.149.1	0.5045621244255921	0.00016988181141121123	0.0	0.0	1.3333333333333333	7544.0	3
a.152.1	0.525970695970696	0.0007014227933283258	0.0	0.0	5.142857142857143	7540.0	7
a.156.1	0.49223570228940156	0.0009843347243106142	0.0	0.0	3.6	7542.0	5
a.16.1	0.5025023200318176	0.0003795274397003161	0.0	0.0	2.5	7543.0	4
a.160.1	0.45146753304159487	0.0006396902534184407	0.0	0.0	5.0	7541.0	6
a.17.1	0.6345924453280318	0.00019910098413386697	0.0	0.0	1.0	7545.0	2
a.182.1	0.19793875927889712	0.0001176852796038093	0.0	0.0	1.3333333333333333	7544.0	3
a.186.1	0.9377733598409543	0.0012664277180406212	0.0	0.0	1.0	7545.0	2
a.2.17	0.29833863556026863	0.0001926612871670858	0.0	0.0	2.0	7544.0	3
a.2.3	0.34067444532838326	0.00023589738794805383	0.0	0.0	2.4	7542.0	5
a.2.7	0.26154492023509657	0.0002823686928944221	0.0	0.0	3.0	7543.0	4
a.20.1	0.4245316366207141	0.00023078087681536108	0.0	0.0	1.3333333333333333	7544.0	3
a.204.1	0.6203504177164832	0.0011772806851696235	0.0	0.0	4.666666666666667	7541.0	6
a.21.1	0.6300851640660684	0.0007266623982685041	0.0	0.0	3.0	7541.0	6
a.211.1	0.5308200815038309	0.002153401579487453	0.0	0.0	11.733333333333333	7532.0	15
a.213.1	0.5703170814362964	0.0006987682411431396	0.0	0.0	4.0	7541.0	6
a.22.1	0.43441640111293633	0.0014721208613976567	0.0	0.0	8.571428571428571	7533.0	14
