CF	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
2000000	0.580226385402354	0.018817637793138605	0.06666666666666667	0.4777777777777778	72.68888888888888	9752.6	90
2000001	0.6647018970189702	0.0003109715006661249	0.0	0.0	1.3333333333333333	9840.0	3
2000002	0.31566380927515264	0.00047732815392368706	0.0	0.0	5.379310344827586	9814.0	29
2000003	0.7934007229709555	0.0029838536710251433	0.029411764705882353	0.029411764705882353	3.823529411764706	9809.0	34
2000009	0.4766799406817928	0.004018482147276379	0.0	0.08163265306122448	31.224489795918366	9794.0	49
2000014	0.5305515489161992	0.03481702216162768	0.08196721311475409	0.36721311475409835	281.71803278688526	9537.777049180328	305
2000016	0.70768905378444	0.04028130279577072	0.15328467153284672	0.5401459854014599	118.83211678832117	9705.817518248175	137
2000021	0.8077629555231803	0.009968061219077656	0.0	0.17647058823529413	6.470588235294118	9825.058823529413	17
2000024	0.2843419587928946	0.0001459055502049795	0.0	0.0	1.9692307692307693	9778.0	65
2000025	0.7215918152710544	0.007743806741097975	0.0	0.0975609756097561	20.48780487804878	9802.0	41
2000030	0.6290455009146012	0.021821224792377865	0.1111111111111111	0.4722222222222222	31.61111111111111	9807.0	36
2000031	0.7733248053111741	0.13484329766568212	0.5170940170940171	0.9273504273504274	202.04273504273505	9609.0	234
2000032	0.674779810298103	0.00026695947217230195	0.0	0.0	1.3333333333333333	9840.0	3
2000036	0.6655451245128032	0.02822920408136498	0.11475409836065574	0.5081967213114754	58.19672131147541	9782.0	61
2000041	0.3209972675610075	0.025490385057711302	0.07142857142857142	0.21428571428571427	5.714285714285714	9829.0	14
2000045	0.5247230409594471	0.00031972002641074475	0.0	0.0	2.0	9839.0	4
2000047	0.5542311008950498	0.017144494487518695	0.2033898305084746	0.4067796610169492	49.6271186440678	9784.0	59
2000048	0.6170871938265846	0.021584467581971425	0.16455696202531644	0.4050632911392405	49.164556962025316	9763.721518987342	79
2000049	0.6925404868725925	0.0005511754907690232	0.0	0.0	1.962962962962963	9789.0	54
2000051	0.5980255931880867	0.09834992966846196	0.5851851851851851	0.9185185185185185	345.6	9438.0	405
2000058	0.8747526140743838	0.010015909953795515	0.0	0.047619047619047616	3.619047619047619	9822.0	21
2000062	0.6486646187317274	0.01131935340047562	0.03225806451612903	0.1935483870967742	21.93548387096774	9812.0	31
2000067	0.5797056155520333	0.0058933243005570264	0.0	0.05128205128205128	37.02564102564103	9765.0	78
2000068	0.6200607645193309	0.0022314152551648095	0.0	0.0	6.25	9835.0	8
2000069	0.6227876708048771	0.0035804702933397445	0.0	0.09523809523809523	10.285714285714286	9822.0	21
2000073	0.6114252032434296	0.007605312095933805	0.02857142857142857	0.11428571428571428	28.571428571428573	9807.085714285715	35
2000077	0.5992377986367304	0.0023816356764220907	0.0	0.0	9.28	9793.0	50
2000080	0.6100983433748325	0.019206302878460285	0.24	0.5733333333333334	71.14666666666666	9767.973333333333	75
2000081	0.7034465898318615	0.01033825414367748	0.0	0.05555555555555555	1.8888888888888888	9825.0	18
2000085	0.6552600024873376	0.0793271144732947	0.5402298850574713	0.8390804597701149	140.0344827586207	9669.0	174
2000090	0.4950115956412704	0.02620270778765947	0.21212121212121213	0.4772727272727273	113.95454545454545	9710.666666666666	132
2000094	0.6915735173780202	0.0045235820567559445	0.0	0.05	15.3	9823.0	20
2000096	0.08037801036480033	5.5220617557626784e-05	0.0	0.0	1.0	9841.0	2
2000097	0.5530180887903465	0.0289838172443622	0.3170731707317073	0.6422764227642277	91.20325203252033	9719.975609756097	123
2000100	0.5977207607937897	0.02627186800497354	0.16374269005847952	0.49707602339181284	101.47368421052632	9672.0	171
2000102	0.6742960252109382	0.002143039056836008	0.0	0.0	5.0	9837.0	6
2000103	0.8704921381363934	0.0051015215605878135	0.0	0.0	6.75	9835.0	8
2000104	0.5827861353933727	0.0007923428584007897	0.0	0.0	3.6	9838.0	5
2000112	0.7100110998640461	0.05629411025824457	0.3181818181818182	0.803030303030303	56.45454545454545	9777.0	66
2000117	0.5721097808420045	0.02820612563445443	0.2911392405063291	0.6329113924050633	69.41772151898734	9764.0	79
2000118	0.4474327597987018	0.00037938525280368206	0.0	0.0	1.974025974025974	9766.0	77
2000119	0.6666865807280948	0.025529265730136363	0.2	0.26666666666666666	12.666666666666666	9828.0	15
2000120	0.6711189463052607	0.006285860900884029	0.0	0.09523809523809523	13.761904761904763	9801.0	42
2000125	0.4976473618521848	0.0013152656041477131	0.0	0.0	11.733333333333333	9828.0	15
2000128	0.9999830623306233	0.9305555555555555	1.0	1.0	1.3333333333333333	9840.0	3
2000130	0.12808408155630377	0.00022833006340731765	0.0	0.0	3.8095238095238093	9801.0	42
2000134	0.893872104001743	0.011708224966495585	0.0	0.125	1.75	9835.0	8
2000135	0.4980773004084124	0.006330931664335092	0.0	0.2857142857142857	5.714285714285714	9829.0	14
2000138	0.5711510695817703	0.004152803407115976	0.0	0.08333333333333333	18.75	9819.0	24
2000139	0.8446667829643305	0.07218174767755181	0.0625	0.5625	14.875	9827.0	16
2000141	0.42980723609698424	0.00127608871085947	0.0	0.0	11.909090909090908	9819.0	22
2000142	0.4791433797378315	0.00010275498735941999	0.0	0.0	1.0	9841.0	2
2000150	0.4716039972899728	0.0003818734208049317	0.0	0.0	1.3333333333333333	9840.0	3
2000155	0.9997712949786541	0.5416666666666666	0.5	1.0	1.0	9833.0	2
2000157	0.5654377713344035	0.016520788245758436	0.13114754098360656	0.32786885245901637	32.75409836065574	9782.0	61
2000171	0.684288812089178	0.1012353983436625	0.2	0.2	2.4	9838.0	5
2000175	0.5574085372743091	0.0024990431496167147	0.0	0.1111111111111111	5.777777777777778	9834.0	9
2000181	0.8651748401899312	0.3241137289566325	0.7368421052631579	0.9736842105263158	126.11842105263158	9691.0	152
2000187	0.5963427855134329	0.00034067473604638173	0.0	0.0	2.5	9839.0	4
2000193	0.8913005134660333	0.5318074979115096	0.9696969696969697	0.9696969696969697	22.242424242424242	9810.0	33
2000204	0.18012288260966047	0.00011951638022729316	0.0	0.0	1.8181818181818181	9832.0	11
2000219	0.06404153888638577	0.00011865421656759004	0.0	0.0	1.8571428571428572	9829.0	14
2000221	0.09087479925899213	0.00010838459181460643	0.0	0.0	1.8333333333333333	9831.0	12
2000235	0.8102607291772603	0.0010622935525686117	0.0	0.0	3.2	9833.0	10
