index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	7137.0	7137.0	7137.0	7137.0	7137.0	7137.0
mean	0.5892258915023026	0.04172161870952976	0.13030685161832703	0.31273644388398486	150.6669468964551	14068.138713745271
std	0.1987360540796469	0.08566008913544029	0.33666430915984163	0.4636404641485992	175.56006205444683	198.62501170229717
min	0.004479840716774486	3.5709184402228255e-05	0.0	0.0	1.0	13685.0
25%	0.4943096095294637	0.0017703318515332933	0.0	0.0	14.0	13854.0
50%	0.5983796296296297	0.010368003234678968	0.0	0.0	67.0	14134.0
75%	0.7250769060283688	0.03676624160601524	0.0	1.0	222.0	14226.0
max	0.9998242654294953	0.9631470469743211	1.0	1.0	593.0	14277.0
