index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	1540.0	1540.0	1540.0	1540.0	1540.0	1540.0	1540.0
mean	0.880422136576877	0.39637940496156865	0.6577566789126387	0.7339123942910971	21.42510665283227	33732.570202101364	20.40844155844156
std	0.15454954708721372	0.3285764413604259	0.3734520954647076	0.35037683581004275	109.44338341839492	186.85839308733802	114.12276966659239
min	0.01332780476246892	1.5466348027317432e-05	0.0	0.0	1.0	29649.0	1.0
25%	0.8172282372771413	0.11263314340402536	0.4	0.5	2.0	33739.487096774195	1.75
50%	0.9341253061597342	0.3307577765388674	0.796354905598603	0.9182263814616756	5.535714285714286	33757.0	3.0
75%	0.9954396774988359	0.6296594872555177	1.0	1.0	16.0	33762.0	13.0
max	1.0	1.0	1.0	1.0	2397.0	33766.0	4119.0
