index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	16559.0	16559.0	16559.0	16559.0	16559.0	16559.0
mean	0.6962568865307562	0.0331924262475054	0.12319584515973186	0.2937375445377136	49.82233226644121	22976.942206654992
std	0.19128970820094734	0.08906247243895635	0.32867180065691004	0.4554869136473182	62.300102505262345	77.74338818081031
min	0.0021041214750542325	2.173629526583489e-05	0.0	0.0	1.0	22708.0
25%	0.5809269932905597	0.001189114332028112	0.0	0.0	8.0	22946.0
50%	0.7086907039139454	0.005295471754695266	0.0	0.0	23.0	23003.0
75%	0.8376593981783875	0.021000232013817142	0.0	1.0	68.0	23035.0
max	1.0	1.0	1.0	1.0	350.0	23057.0
