index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	181.0	181.0	181.0	181.0	181.0	181.0	181.0
mean	0.7300984467338003	0.05070005097943764	0.11638745498405345	0.22472568402912213	20.200293687486393	9813.121873623557	29.712707182320443
std	0.18580642459674865	0.11297742938587087	0.2117388030414002	0.29381707107073224	42.849819695797315	49.81703021096509	49.84113989987926
min	0.14798887082020531	6.557436712866797e-05	0.0	0.0	1.0	9438.0	2.0
25%	0.647153024911032	0.0011884306038377227	0.0	0.0	1.9692307692307693	9810.0	5.0
50%	0.7554890503929181	0.007580474837527961	0.0	0.05128205128205128	5.428571428571429	9829.0	14.0
75%	0.8704336940899091	0.03744974162832937	0.14285714285714285	0.42857142857142855	18.19047619047619	9838.0	33.0
max	0.9975440379403794	0.7177407567766166	0.9696969696969697	0.9696969696969697	345.6	9841.0	405.0
