SF	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
3000001	0.7391706088222899	0.13221253724764964	0.525	0.775	31.1	15441.0	40
3000003	0.9888239095315025	0.0578473100749404	0.0	0.3333333333333333	1.6666666666666667	15475.0	6
3000006	0.9176815015050309	0.02517649200578278	0.09090909090909091	0.36363636363636365	9.272727272727273	15470.0	11
3000019	0.810355966147684	0.00018964862725921543	0.0	0.0	1.0	15479.0	2
3000020	0.7910642167292574	0.30542793691821973	0.5357142857142857	0.7142857142857143	17.714285714285715	15453.0	28
3000025	0.8869274500936752	0.00046928005228474325	0.0	0.0	1.0	15479.0	2
3000026	0.7921798268286379	0.06946826082673029	0.0	0.8	2.8	15476.0	5
3000031	0.7025768046196809	0.11037901887748501	0.375	0.6517857142857143	92.73214285714286	15369.0	112
3000033	0.7462654194958221	0.17121040598663384	0.4117647058823529	0.5588235294117647	26.294117647058822	15447.0	34
3000034	0.6594183122516275	0.10938860629119775	0.48484848484848486	0.7373737373737373	94.82828282828282	15382.0	99
3000035	0.8762929539601175	0.08503426246044295	0.2553191489361702	0.8297872340425532	42.680851063829785	15434.0	47
3000050	0.9821111198308574	0.09612480702872227	0.125	0.625	1.75	15473.0	8
3000053	0.6767015339642037	0.005723331066437378	0.0	0.125	6.375	15465.0	16
3000055	0.9190349042696789	0.3871093975127862	0.72	0.84	17.36	15456.0	25
3000058	0.8959092207801225	0.020509146080473228	0.10344827586206896	0.2413793103448276	13.448275862068966	15452.0	29
3000059	0.9593949320221383	0.1263877615001133	0.35714285714285715	0.9285714285714286	12.142857142857142	15467.0	14
3000061	0.7653210281525288	0.0012283809093211046	0.0	0.0	1.9047619047619047	15460.0	21
3000062	0.8963901094167313	0.01785641826632066	0.0	0.4	3.6	15476.0	5
3000064	0.9098460618983006	0.0021378024151966837	0.0	0.0	2.0	15477.0	4
3000066	0.8533817788055165	0.272565986812171	0.9148936170212766	0.9645390070921985	36.45390070921986	15340.0	141
3000067	0.9338166397415186	0.004124264780003696	0.0	0.0	2.6666666666666665	15475.0	6
3000068	0.6225569194990722	0.03504126142235365	0.21875	0.5625	45.40625	15417.0	64
3000069	0.8609669382910464	0.060544463206680624	0.375	0.625	27.55	15441.0	40
3000070	0.8235244719713711	0.051581299416039096	0.17073170731707318	0.6260162601626016	103.90243902439025	15358.0	123
3000071	0.773547133305454	0.2728293425293366	0.5960264900662252	0.7682119205298014	104.74172185430463	15330.0	151
3000073	0.9657208178301373	0.005633780697674194	0.0	0.0	1.75	15473.0	8
3000077	0.7933450930946947	0.03522579571126076	0.15555555555555556	0.6222222222222222	39.28888888888889	15436.0	45
3000080	0.9054857227155859	0.027225803331690508	0.047619047619047616	0.5238095238095238	12.19047619047619	15460.0	21
3000083	0.7340062780088614	0.0022152242265748054	0.0	0.00847457627118644	7.813559322033898	15363.0	118
3000087	0.6819870839740316	0.07108755201741208	0.5280898876404494	0.8202247191011236	85.68539325842697	15392.0	89
3000089	0.7899464757657301	0.06989559374056871	0.4583333333333333	0.6875	41.666666666666664	15433.0	48
3000091	0.7088103567796127	0.018304202942573077	0.05	0.2	11.3	15461.0	20
3000094	0.897618345428471	0.16718804797113446	0.6	0.75	15.4	15461.0	20
3000097	0.7090476448869821	0.005076496238991912	0.0	0.10526315789473684	16.0	15462.0	19
3000098	0.8586481143772768	0.35415993419748354	0.7045454545454546	0.7727272727272727	21.59090909090909	15437.0	44
3000099	0.9187629751293444	0.011024595422008577	0.0	0.07692307692307693	6.153846153846154	15468.0	13
3000100	0.7309753542058188	0.02000459887356404	0.125	0.4166666666666667	42.375	15433.0	48
3000102	0.9174999154333916	0.6489001692829843	0.9398496240601504	0.9548872180451128	126.70676691729324	15348.0	133
3000103	0.5320415482036702	0.00036199145946310795	0.0	0.0	1.6	15476.0	5
3000104	0.8046207056883524	0.039049459046603084	0.24528301886792453	0.6415094339622641	51.39622641509434	15428.0	53
3000110	0.8549839405386596	0.01032205156927688	0.023255813953488372	0.13953488372093023	13.565891472868216	15352.0	129
3000113	0.8859928204575974	0.08690588476146252	0.2608695652173913	0.4782608695652174	10.956521739130435	15458.0	23
3000114	0.6277973343120657	0.06514983829831128	0.38461538461538464	0.75	35.96153846153846	15429.0	52
3000116	0.7991817635930327	0.22027277300295245	0.7777777777777778	0.9629629629629629	77.58024691358025	15400.0	81
3000118	0.786688364187477	0.285379493443067	0.7266187050359713	0.841726618705036	135.12230215827338	15342.0	139
3000119	0.8271838643583846	0.02197877250621095	0.13513513513513514	0.43243243243243246	31.2972972972973	15444.0	37
3000120	0.810487340156077	0.06737422409207525	0.3090909090909091	0.7818181818181819	102.18181818181819	15371.0	110
3000121	0.7462592341323685	0.0013008899066439142	0.0	0.0	2.5	15477.0	4
3000122	0.7594743710199395	0.08198576159544313	0.3225806451612903	0.5483870967741935	15.483870967741936	15450.0	31
3000125	0.879417727478523	0.11393225815777369	0.48	0.7	34.32	15431.0	50
3000129	0.8895997318844072	0.059170848068264205	0.2	0.6	32.285714285714285	15446.0	35
3000130	0.934540344983526	0.0010135302818229648	0.0	0.0	1.0	15479.0	2
3000131	0.700585635411567	0.012567943175836621	0.046511627906976744	0.20930232558139536	28.372093023255815	15438.0	43
3000132	0.7973030116164329	0.014329836961875453	0.0	0.38461538461538464	8.76923076923077	15468.0	13
3000134	0.7831118266629656	0.030564828224352036	0.11702127659574468	0.5851063829787234	63.659574468085104	15387.0	94
3000135	0.6898448007859188	0.01756966554021586	0.05925925925925926	0.3925925925925926	104.13333333333334	15346.0	135
3000137	0.9107778426296507	0.015555198886015042	0.0	0.27586206896551724	11.793103448275861	15452.0	29
3000142	0.7924162112397407	0.009294464882432357	0.0	0.2727272727272727	9.636363636363637	15470.0	11
3000143	0.7785599773108435	0.027424072348520564	0.16666666666666666	0.44047619047619047	71.14285714285714	15397.0	84
3000148	0.9674939766116236	0.07233259699687705	0.09090909090909091	0.45454545454545453	6.7272727272727275	15470.0	11
3000149	0.8721841135422286	0.07346674158711665	0.3380281690140845	0.704225352112676	53.29577464788732	15410.0	71
3000153	0.6442852090453207	0.0010336559460580493	0.0	0.0	1.9743589743589745	15403.0	78
3000157	0.8753299257828667	0.04549852831535952	0.2692307692307692	0.6794871794871795	51.84615384615385	15403.0	78
