index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	688.0	688.0	688.0	688.0	688.0	688.0	688.0
mean	0.7209009932560556	0.07795630647272521	0.15274171388162686	0.26986625032282974	6.633257970223805	10062.845930232557	10.154069767441861
std	0.21228545412750857	0.16807824036953126	0.2425766852018166	0.32169540386060996	11.202308196999393	14.103881004724075	14.103881004724073
min	0.056945685632012716	5.268062260002258e-05	0.0	0.0	1.0	9967.0	2.0
25%	0.5825738319920624	0.000841408501248001	0.0	0.0	1.3333333333333333	10062.0	3.0
50%	0.7233754271866435	0.008569761073607966	0.0	0.1	2.583333333333333	10068.0	5.0
75%	0.9122556332459087	0.07077966686149142	0.25	0.5	6.321678321678322	10070.0	11.0
max	1.0	1.0	1.0	1.0	83.15294117647059	10071.0	106.0
