superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.9106428905013362	0.12431602941157473	0.43859649122807015	0.8070175438596491	35.01754385964912	14223.894736842105	57
a.1.2	0.9977371817543791	0.5550477498691785	0.6	0.6	2.6	14274.4	5
a.10.2	0.9763589240683664	0.0014534883720930232	0.0	0.0	1.0	14276.0	1
a.100.1	0.786477852827216	0.04006329014855525	0.3076923076923077	0.6153846153846154	30.28205128205128	14239.0	39
a.101.1	0.9596708463103805	0.11233261860333567	0.0	1.0	26.0	14251.0	1
a.102.1	0.9524933182336042	0.3173880232796052	0.5925925925925926	0.9629629629629629	21.40740740740741	14251.0	27
a.102.2	0.9518111118895818	0.13314238065062914	0.0	1.0	5.0	14273.0	1
a.102.3	0.9590673275615381	0.21490900307120508	0.16666666666666666	0.6666666666666666	2.5	14272.0	6
a.102.4	0.9049620583772824	0.18046560238031154	0.45454545454545453	0.5454545454545454	8.727272727272727	14267.0	11
a.102.6	0.9930813423947313	0.32795472501354855	1.0	1.0	4.0	14273.0	1
a.103.1	0.9920066682837222	0.3505856681658619	0.3333333333333333	0.5	12.166666666666666	14261.833333333334	6
a.104.1	0.9881693690158113	0.9478907461733334	0.9722222222222222	0.9861111111111112	19.48611111111111	14206.0	72
a.11.1	0.9349272751822669	0.030092663521249532	0.0	0.3333333333333333	1.3333333333333333	14275.666666666666	3
a.11.2	0.843973535707336	0.0148102394246417	0.0	0.0	1.6666666666666667	14275.0	3
a.110.1	0.9429772329246935	0.001936580608047116	0.0	0.0	3.0	14275.0	1
a.111.1	0.9737750535123565	0.16124378790575186	0.3333333333333333	0.6666666666666666	2.3333333333333335	14275.0	3
a.113.1	0.6482804510751559	9.926543577526305e-05	0.0	0.0	1.0	14277.0	1
a.114.1	0.9394570926243418	0.30163091629058175	0.5	0.5	5.5	14271.5	2
a.116.1	0.9894774447828913	0.21426965716847035	0.5	1.0	6.833333333333333	14266.0	12
a.117.1	0.957609261863833	0.3966608472769496	1.0	1.0	54.0	14220.0	1
a.118.1	0.836750424595707	0.16783319221734735	0.6440677966101694	0.9322033898305084	53.33898305084746	14220.949152542373	59
a.118.11	0.9985291027526791	0.022727272727272728	0.0	0.0	1.0	14277.0	1
a.118.13	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.118.14	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.118.16	0.9829258039655293	0.5455836823797999	1.0	1.0	5.0	14273.0	1
a.118.17	0.992564048669983	0.17588426677234542	0.4	0.6	3.4	14273.0	5
a.118.25	0.9998599145478742	0.16666666666666666	0.0	1.0	1.0	14277.0	1
a.118.26	0.999684807732717	0.08333333333333333	0.0	1.0	1.0	14277.0	1
a.118.3	0.9998073690109275	0.7796474358974359	1.0	1.0	1.5	14276.0	2
a.118.30	0.9993696154654339	0.045454545454545456	0.0	0.0	1.0	14277.0	1
a.118.5	0.9966958552247519	0.14357534151584495	0.0	1.0	3.0	14275.0	1
a.118.6	0.9997081144191476	0.12777777777777777	0.0	1.0	1.0	14275.0	3
a.118.7	0.4952464179039868	0.005481980737666259	0.0	0.0	39.0	14216.0	1
a.118.8	0.629992996839878	0.135765527599196	0.5873015873015873	0.7936507936507936	44.93650793650794	14216.825396825398	63
a.118.9	0.978155183204393	0.2518176324729064	0.7272727272727273	0.8181818181818182	7.363636363636363	14268.818181818182	11
a.119.1	0.9988793163829937	0.029411764705882353	0.0	0.0	1.0	14277.0	1
a.121.1	0.9896673446010706	0.022699795233435283	0.0	0.0	3.0	14259.0	1
a.123.1	0.990981597670333	0.3334462925652935	0.5	0.8	5.05	14259.8	20
a.124.1	0.9966418563922942	0.2780186423940856	0.25	0.25	2.25	14274.5	4
a.126.1	0.9944578083412293	0.5215341058444263	0.6666666666666666	0.6666666666666666	3.8333333333333335	14271.833333333334	6
a.127.1	0.9175985542843017	0.05242105141115115	0.15384615384615385	0.46153846153846156	9.846153846153847	14264.692307692309	13
a.128.1	0.8151779789454434	0.11976151949136112	0.5666666666666667	0.8	13.866666666666667	14249.666666666666	30
a.130.1	0.5364390534456178	0.025929939840619646	0.1111111111111111	0.3333333333333333	7.333333333333333	14269.0	9
a.131.1	0.9948370962464357	0.5672670710378861	1.0	1.0	15.0	14262.0	1
a.132.1	0.9686449446243462	0.2722972530205981	0.6470588235294118	0.8823529411764706	12.058823529411764	14262.70588235294	17
a.133.1	0.7575005254308533	0.036961188886302364	0.0	0.25	2.5	14274.0	4
a.137.15	0.9217376927624525	0.5024597184374165	1.0	1.0	14.0	14257.0	1
a.138.1	0.8282450711616156	0.41741062034701976	0.8636363636363636	0.9090909090909091	12.954545454545455	14257.727272727272	22
a.139.1	0.8533945211238002	0.018357279970144125	0.0	0.2	1.0	14273.0	5
a.140.2	0.9752031381339311	0.003365660888825306	0.0	0.0	2.0	14276.0	1
a.140.3	0.9992995236760998	0.09583333333333333	0.0	0.5	1.0	14276.0	2
a.140.6	0.9995797436436227	0.07142857142857142	0.0	1.0	1.0	14277.0	1
a.141.1	0.9984590600266162	0.021739130434782608	0.0	0.0	1.0	14277.0	1
a.142.1	0.9990194018351195	0.03125	0.0	0.0	1.0	14277.0	1
a.143.1	0.6027217391806143	0.12502202449123426	0.0	0.5	1.0	14275.5	2
a.144.1	0.19221793120358693	0.0006052533417484657	0.0	0.0	1.75	14274.0	4
a.148.1	0.9557968476357268	0.0007836990595611285	0.0	0.0	1.0	14275.0	1
a.149.1	0.9851683206849581	0.4882428298042318	0.6666666666666666	1.0	1.6666666666666667	14275.0	3
a.15.1	0.9196497373029773	0.000826614917863877	0.0	0.0	2.0	14275.0	1
a.151.1	0.9240364400840925	0.0035746919771505684	0.0	0.0	7.0	14270.0	1
a.152.1	0.8835224997497246	0.03539270187304556	0.125	0.5	6.625	14270.0	8
a.155.1	0.7524136481468506	0.000931536281396847	0.0	0.0	5.0	14273.0	1
a.156.1	0.91999953291763	0.06274323415193733	0.2	0.6	3.8	14273.0	5
a.159.5	0.9757794437048973	0.014753663167377595	0.0	0.0	5.0	14273.0	1
a.16.1	0.986586407945274	0.03826551792987678	0.0	0.5	2.25	14275.5	4
a.160.1	0.9194913472990962	0.003171240979934322	0.0	0.0	5.0	14273.0	5
a.17.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.173.1	0.993660245183888	0.005376344086021506	0.0	0.0	1.0	14275.0	1
a.174.1	0.977633780891224	0.005096422957863935	0.0	0.0	1.6666666666666667	14275.0	3
a.176.1	0.5236443883984867	7.332453438920662e-05	0.0	0.0	1.0	14274.0	1
a.177.1	0.6672577763766289	0.000217050163525735	0.0	0.0	1.75	14274.0	4
a.181.1	0.6471220081727962	0.0002820923604686011	0.0	0.0	3.0	14275.0	1
a.182.1	0.6001926444833625	0.06254939658884953	0.0	0.25	1.0	14275.0	4
a.183.1	0.9277096711422456	0.11266963966181036	0.3333333333333333	0.3333333333333333	1.6666666666666667	14275.0	3
a.185.1	0.9953771800798487	0.007462686567164179	0.0	0.0	1.0	14277.0	1
a.186.1	0.9997898718218113	0.125	0.0	1.0	1.0	14277.0	1
a.188.1	0.9997198290957484	0.1	0.0	1.0	1.0	14277.0	1
a.189.1	0.9525110317293549	0.5001836884643645	0.5	0.5	1.0	14277.0	2
a.19.1	0.9604992760730465	0.05930409849535417	0.0	1.0	3.0	14274.0	1
a.190.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.2.1	0.9093058279630148	0.0022039987800925287	0.0	0.0	1.5	14276.0	2
a.2.10	0.9336486802149031	0.01287669972657618	0.0	0.0	6.0	14270.0	1
