index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	1225.0	1225.0	1225.0	1225.0	1225.0	1225.0	1225.0
mean	0.8900239502648327	0.16703281760015473	0.2556415780058003	0.4493847111952377	9.371847253390122	14264.564283820519	10.142857142857142
std	0.1272022651145415	0.2495747921114735	0.34277424643850607	0.39938486908613835	18.92077973378336	25.12395818799127	23.507195394051536
min	0.04889324740823758	3.681342953909586e-05	0.0	0.0	1.0	13946.984984984985	1.0
25%	0.8386209239251683	0.007575757575757576	0.0	0.0	1.5	14263.933333333332	1.0
50%	0.9302915234868275	0.050649182028898336	0.0	0.47619047619047616	3.2857142857142856	14273.0	3.0
75%	0.9876674146273052	0.2267290710938384	0.48717948717948717	0.85	9.0	14276.0	8.0
max	1.0	1.0	1.0	1.0	279.79879879879877	14277.0	333.0
