superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.49339540125343456	0.07261343651175745	0.4864864864864865	0.5135135135135135	23.2972972972973	10333.0	37
a.1.2	0.46992571869573607	7.23379636359029e-05	0.0	0.0	1.5	10366.0	4
a.100.1	0.5191470257665227	0.02457944157279375	0.28	0.36	20.64	10345.0	25
a.102.1	0.48947865424129067	0.011018776646741868	0.15789473684210525	0.21052631578947367	15.052631578947368	10351.0	19
a.102.3	0.5229956584659913	0.10021813236387503	0.2	0.2	1.6	10365.0	5
a.102.4	0.5188496850981167	0.06427016686933819	0.4444444444444444	0.4444444444444444	6.666666666666667	10361.0	9
a.103.1	0.4699045046783062	6.429731091449783e-05	0.0	0.0	1.3333333333333333	10367.0	3
a.104.1	0.4698258714491538	0.0006976648507971014	0.0	0.0	14.444444444444445	10334.0	36
a.11.2	0.4699136600424465	7.23379636359029e-05	0.0	0.0	1.5	10366.0	4
a.111.1	0.6024623770017365	0.250509137505533	0.75	0.75	3.0	10366.0	4
a.114.1	0.7349778163580247	0.5000241103288648	0.5	0.5	1.0	10368.0	2
a.116.1	0.4699031625004021	0.00025723266413757917	0.0	0.0	5.333333333333333	10361.0	9
a.118.1	0.510228909146667	0.014844194974448286	0.3148148148148148	0.6481481481481481	49.77777777777778	10316.0	54
a.118.17	0.46990834539315	0.00015431726692455788	0.0	0.0	3.2	10365.0	5
a.118.26	0.4699074074074074	4.8220657729771434e-05	0.0	0.0	1.0	10368.0	2
a.118.8	0.4768182046292179	0.009460818783026714	0.3076923076923077	0.3269230769230769	37.73076923076923	10318.0	52
a.118.9	0.5379415170816444	0.08704217017972092	0.5	0.5	6.0	10362.0	8
a.119.1	0.4699074074074074	4.8220657729771434e-05	0.0	0.0	1.0	10368.0	2
a.123.1	0.4698823775503636	8.844720957339613e-05	0.0	0.0	1.8333333333333333	10358.0	12
a.124.1	0.6024623770017364	0.2502726584757835	0.5	0.5	2.0	10366.0	4
a.126.1	0.46989579313006563	0.00014468988135429728	0.0	0.0	3.0	10364.0	6
a.127.1	0.5329684117638949	0.06751723607252054	0.3333333333333333	0.3333333333333333	5.777777777777778	10361.0	9
a.128.1	0.4698725376593279	0.0004203362212990066	0.0	0.0	8.714285714285714	10356.0	14
