index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	8525.0	8525.0	8525.0	8525.0	8525.0	8525.0
mean	0.8384813569575684	0.16773783850883836	0.3467448680351906	0.5672727272727273	33.94205278592376	10324.559648093842
std	0.1560975304060188	0.250544652436692	0.4759615930593257	0.49548277285094044	45.868263834369046	52.293152344623444
min	0.004823926676314483	4.846839860411012e-05	0.0	0.0	1.0	10150.0
25%	0.7647102365047842	0.007298386456238139	0.0	0.0	5.0	10310.0
50%	0.8806089470030612	0.03655243945081985	0.0	1.0	17.0	10344.0
75%	0.961959847845295	0.2289954469768973	1.0	1.0	42.0	10360.0
max	1.0	1.0	1.0	1.0	219.0	10368.0
