superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.9027639041491605	0.10411588184739969	0.3783783783783784	0.7027027027027027	23.2972972972973	10333.0	37
a.1.2	0.9983399253971317	0.7274550078247262	0.75	0.75	1.5	10366.0	4
a.100.1	0.749861036341094	0.016802670543617514	0.04	0.4	20.64	10345.0	25
a.102.1	0.9513222491843483	0.33792004026482164	0.631578947368421	0.8947368421052632	15.052631578947368	10351.0	19
a.102.3	0.9381403762662808	0.25325909312282174	0.2	0.6	1.6	10365.0	5
a.102.4	0.9492215925716554	0.2659717558450742	0.5555555555555556	0.6666666666666666	6.666666666666667	10361.0	9
a.103.1	0.9974036204623645	0.25902777777777775	0.3333333333333333	0.6666666666666666	1.3333333333333333	10367.0	3
a.104.1	0.9996469623961399	0.9862292074939698	1.0	1.0	14.444444444444445	10334.0	36
a.11.2	0.828968100842498	0.012144232720191748	0.0	0.0	1.5	10366.0	4
a.111.1	0.9871253778378031	0.44261649601622255	0.75	0.75	3.0	10366.0	4
a.114.1	0.744140625	0.0002486444205313737	0.0	0.0	1.0	10368.0	2
a.116.1	0.9874619490366041	0.19154025864207655	0.4444444444444444	0.8888888888888888	5.333333333333333	10361.0	9
a.118.1	0.8324394508059719	0.16877157452738525	0.6111111111111112	0.9444444444444444	49.77777777777778	10316.0	54
a.118.17	0.9866851583855926	0.2613012111958898	0.6	0.6	3.2	10365.0	5
a.118.26	0.9998070987654322	0.1875	0.0	1.0	1.0	10368.0	2
a.118.8	0.6311860113988979	0.12105104759923277	0.5576923076923077	0.7884615384615384	37.73076923076923	10318.0	52
a.118.9	0.988749988511135	0.23279717589884755	0.625	0.75	6.0	10362.0	8
a.119.1	0.9988908179012346	0.042483660130718956	0.0	0.5	1.0	10368.0	2
a.123.1	0.9713586921542126	0.23695627445401382	0.25	0.5	1.8333333333333333	10358.0	12
a.124.1	0.9917759984564924	0.037957979282773974	0.0	0.25	2.0	10366.0	4
a.126.1	0.998745658047086	0.6923027894764503	0.8333333333333334	0.8333333333333334	3.0	10364.0	6
a.127.1	0.8948379377488538	0.01314396442424841	0.0	0.2222222222222222	5.777777777777778	10361.0	9
a.128.1	0.829883593698049	0.11384494910551879	0.5	0.7857142857142857	8.714285714285714	10356.0	14
a.130.1	0.6071663664822677	0.0055307213305579766	0.0	0.3333333333333333	4.0	10364.0	6
a.132.1	0.9741783929827094	0.30838358457809545	0.5714285714285714	0.8571428571428571	9.857142857142858	10356.0	14
a.133.1	0.8174259598688018	0.04730312627885725	0.0	0.5	2.5	10366.0	4
a.138.1	0.7734486168791449	0.36531000981482953	0.875	0.9375	9.625	10354.0	16
a.140.3	0.9897993633645221	0.06666045460557797	0.0	0.3333333333333333	1.3333333333333333	10367.0	3
a.143.1	0.9994212962962963	0.14423076923076922	0.0	0.5	1.0	10368.0	2
a.149.1	0.9596717147358605	0.500495674448035	0.6666666666666666	0.6666666666666666	1.3333333333333333	10367.0	3
a.152.1	0.8889059785755645	0.03818093199391214	0.125	0.375	6.0	10362.0	8
a.156.1	0.886083775526612	0.014785890801270957	0.0	0.4	3.6	10365.0	5
a.16.1	0.9637557077625571	0.01631149105132477	0.0	0.25	2.5	10366.0	4
a.160.1	0.9238855654187573	0.0066243179541256554	0.0	0.0	5.0	10364.0	6
a.17.1	0.9998070987654321	0.55	0.5	1.0	1.0	10368.0	2
a.174.1	0.9804247861598816	0.006921546700087031	0.0	0.0	1.5	10366.0	4
a.177.1	0.6197708634828751	0.00024212187245038105	0.0	0.0	1.6	10365.0	5
a.182.1	0.52940419922189	0.00016366624873453032	0.0	0.0	1.3333333333333333	10367.0	3
a.183.1	0.942592771239308	0.14725100173710642	0.25	0.5	1.5	10366.0	4
