index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	11884.0	11884.0	11884.0	11884.0	11884.0	11884.0
mean	0.5965197808494324	0.03586578948896621	0.15011780545270953	0.3343991921911814	225.1932009424436	22763.815382026252
std	0.1847160433994587	0.06390841977798097	0.3572018847808397	0.47179985492578314	292.07132699577073	319.53400400358663
min	0.0104747683253546	2.2189677362091154e-05	0.0	0.0	1.0	22012.0
25%	0.5076077674190795	0.0014946483072425818	0.0	0.0	16.0	22717.0
50%	0.6132560781981955	0.009285793785548987	0.0	0.0	87.0	22922.0
75%	0.7075415805771219	0.03910173216457448	0.0	1.0	316.0	22988.0
max	0.9990890556543617	0.6110051564966612	1.0	1.0	1045.0	23056.0
