index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	5467.0	5467.0	5467.0	5467.0	5467.0	5467.0
mean	0.6193422175500194	0.05323399389127949	0.2224254618620816	0.4282055972196817	91.3923541247485	9956.696725809401
std	0.17638937325275475	0.09874302066575012	0.4159134732921678	0.49486397930620146	107.03402261840967	116.66744903667835
min	0.012127236580516898	5.0301810865191146e-05	0.0	0.0	1.0	9661.0
25%	0.5247108857949007	0.003045922929380466	0.0	0.0	11.0	9919.0
50%	0.6229693389019049	0.014458688942653479	0.0	0.0	48.0	10006.0
75%	0.7380286385472143	0.05341673179386064	0.0	1.0	128.0	10039.0
max	1.0	1.0	1.0	1.0	410.0	10070.0
