index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	3852.0	3852.0	3852.0	3852.0	3852.0	3852.0
mean	0.7285120592144625	0.10167941658686859	0.2816718587746625	0.4735202492211838	73.8748701973001	7446.180685358256
std	0.18108716551031637	0.1573292977547162	0.4498726076148493	0.4993631533514463	79.46527291488927	91.072549977393
min	0.0021208907741251393	6.640988179041042e-05	0.0	0.0	1.0	7280.0
25%	0.6324491083156716	0.005242304708328023	0.0	0.0	10.0	7336.0
50%	0.754475768803167	0.02754696649301744	0.0	0.0	42.0	7478.0
75%	0.8578651165914889	0.12837702949414864	1.0	1.0	93.0	7521.0
max	1.0	1.0	1.0	1.0	266.0	7545.0
