index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	139.0	139.0	139.0	139.0	139.0	139.0	139.0
mean	0.606112249081163	0.021292025379192767	0.06356966415367611	0.15912638821511854	18.11338522301914	7519.287769784172	27.712230215827336
std	0.17790823051186705	0.04662593246617548	0.12710012637236545	0.2282707920396474	36.055767126930945	45.17345709760893	45.17345709760893
min	0.1372513922036595	8.469396145989813e-05	0.0	0.0	1.0	7280.0	2.0
25%	0.5072843683530159	0.0009212150668173596	0.0	0.0	1.9490384615384615	7519.5	5.0
50%	0.598063601020724	0.003296304094192009	0.0	0.023255813953488372	6.0	7534.0	13.0
75%	0.7094345309521971	0.020742055886018414	0.06666666666666667	0.29262844378257635	15.30622009569378	7542.0	27.5
max	0.9924784625579854	0.3510990264858875	0.7547169811320755	0.9495798319327731	229.0448979591837	7545.0	267.0
