index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	688.0	688.0	688.0	688.0	688.0	688.0	688.0
mean	0.8731975403398045	0.09351266586458012	0.14274633769979897	0.3323168567652921	6.497038301667737	9833.07558139535	9.924418604651162
std	0.11644461181249809	0.17805485163299103	0.24376717092876116	0.3500462785144736	10.792711984799036	13.687086837426635	13.687086837426634
min	0.15917361252287052	8.548694926640863e-05	0.0	0.0	1.0	9737.0	2.0
25%	0.8037235182450355	0.002715416278017733	0.0	0.0	1.3333333333333333	9832.0	3.0
50%	0.900087166741796	0.019265442907189796	0.0	0.23132664437012262	2.5	9838.0	5.0
75%	0.969667422293583	0.08641571327076046	0.2	0.625	6.276923076923077	9840.0	11.0
max	1.0	1.0	1.0	1.0	81.28301886792453	9841.0	106.0
