CF	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
2000000	0.8136771726591493	0.03000756146169976	0.043209876543209874	0.3395061728395062	130.9506172839506	22896.62962962963	162
2000001	0.8150116408543374	0.003906158321230964	0.0	0.125	3.0	23051.0	8
2000002	0.5407856540563402	0.0007469712553553389	0.0	0.0	9.612403100775193	22930.0	129
2000003	0.7906564855395674	0.012784663254237322	0.0847457627118644	0.0847457627118644	12.677966101694915	23000.0	59
2000009	0.6240902567835382	0.004822399152721324	0.0	0.04285714285714286	48.91428571428571	22989.0	70
2000014	0.609971189692676	0.04143927352475589	0.03924418604651163	0.32848837209302323	625.8343023255813	22370.74418604651	688
2000016	0.32807618189048854	0.013849864978824608	0.0196078431372549	0.18736383442265794	388.5098039215686	22599.694989106752	459
2000021	0.8710035355905027	0.05517702725005572	0.2558139534883721	0.4418604651162791	20.74418604651163	23012.162790697676	43
2000024	0.6547083249627483	0.00012983074082992797	0.0	0.0	1.9884393063583814	22886.0	173
2000025	0.6819823051050201	0.01538080978897643	0.028368794326241134	0.12056737588652482	64.53900709219859	22918.0	141
2000030	0.7967084795476499	0.015388194470338104	0.05357142857142857	0.3392857142857143	50.32142857142857	23003.0	56
2000031	0.5031306467994824	0.06271098956786732	0.20172084130019122	0.42447418738049714	884.2313575525812	22013.0	1046
2000032	0.6570596229470276	8.641474913469302e-05	0.0	0.0	1.3333333333333333	23056.0	3
2000036	0.799401203186983	0.019756545954509302	0.07766990291262135	0.32038834951456313	93.68932038834951	22956.0	103
2000041	0.836329134351843	0.0024957118404711205	0.0	0.06451612903225806	6.967741935483871	23028.0	31
2000045	0.4000008974191961	0.00025966448382888174	0.0	0.0	8.333333333333334	23029.0	30
2000047	0.7495889168146427	0.01546367746691011	0.08196721311475409	0.22950819672131148	101.29508196721312	22937.0	122
2000048	0.7264933961940796	0.019427998791656905	0.07772020725388601	0.33678756476683935	112.30051813471502	22865.730569948188	193
2000049	0.7030951608240328	0.00013877995074167601	0.0	0.0	1.982608695652174	22944.0	115
2000051	0.7736399155882524	0.12521505819916665	0.30361757105943155	0.7157622739018088	656.937984496124	22285.0	774
2000058	0.41805717901852424	0.00043233794662452175	0.0	0.0	9.375	22979.0	80
2000062	0.5094359701021256	0.0043515298305108726	0.0	0.09210526315789473	54.473684210526315	22983.0	76
2000067	0.544210288464192	0.005519705913944245	0.005988023952095809	0.023952095808383235	85.47305389221557	22892.0	167
2000068	0.8029969767367973	0.003950225772771407	0.0	0.0	18.24	23034.0	25
2000069	0.6777429506798592	0.0027758648733845585	0.0	0.023809523809523808	20.238095238095237	23017.0	42
2000073	0.6516179050847567	0.005746166832854288	0.0	0.04597701149425287	63.95402298850575	22970.96551724138	87
2000077	0.7697252585210017	0.0012780283011221152	0.0	0.0	11.142857142857142	22996.0	63
2000080	0.7050980920548836	0.019845681683498293	0.06837606837606838	0.4444444444444444	110.92307692307692	22941.965811965812	117
2000081	0.8862059207487882	0.0034565221199635192	0.0	0.020618556701030927	1.9793814432989691	22962.0	97
2000085	0.6629056290933445	0.03472370681030524	0.19708029197080293	0.5328467153284672	223.97810218978103	22785.0	274
2000090	0.71623468142417	0.030332026089878866	0.10410094637223975	0.43217665615141954	246.10094637223975	22741.318611987383	317
2000094	0.8423822116631383	0.014313956536115193	0.0	0.12	19.84	23034.0	25
2000096	0.9085803808146541	0.0004651243359023371	0.0	0.0	1.7777777777777777	23050.0	9
2000097	0.7134744582859341	0.021186998796985518	0.08444444444444445	0.3377777777777778	166.33777777777777	22833.933333333334	225
2000100	0.7300822217958719	0.01985949684280713	0.05844155844155844	0.24675324675324675	175.1103896103896	22751.0	308
2000102	0.769297055105228	0.002910850955743379	0.0	0.0	5.714285714285714	23052.0	7
2000103	0.8799667590584076	0.002465113400830354	0.0	0.0	7.333333333333333	23050.0	9
2000104	0.7845073884503051	0.0012063273924717791	0.0	0.0	3.6	23054.0	5
2000112	0.7914598360482954	0.03088883461204863	0.17293233082706766	0.46616541353383456	104.87218045112782	22926.0	133
2000117	0.8558878359330797	0.02929303587710829	0.07142857142857142	0.3888888888888889	106.01587301587301	22933.0	126
2000118	0.8672403500991082	0.0005469607919928038	0.0	0.0	1.9827586206896552	22943.0	116
2000119	0.7950186992514476	0.002194837856047072	0.0	0.0	15.052631578947368	23040.0	19
2000120	0.701564832695184	0.0020469048427195578	0.0	0.007874015748031496	28.614173228346456	22932.0	127
2000125	0.6268368109029908	0.0017601552688263195	0.0	0.038461538461538464	20.23076923076923	23033.0	26
2000128	0.8809874982441354	0.0029523219706989986	0.0	0.0	3.4285714285714284	23052.0	7
2000130	0.6950139379714257	0.0002439890037075937	0.0	0.0	3.9183673469387754	22961.0	98
2000134	0.5771377697714888	0.0003250562780592698	0.0	0.0	7.483870967741935	22997.0	62
2000135	0.7773725118980457	0.0017949489141428254	0.0	0.0625	6.0	23043.0	16
2000138	0.6547551478263745	0.005009755841416922	0.0	0.047619047619047616	44.476190476190474	22996.0	63
2000139	0.9517624012457042	0.04242538737097057	0.0625	0.375	14.875	23043.0	16
2000141	0.8370561628901301	0.008763177851448726	0.015625	0.09375	32.375	22991.625	64
2000142	0.8036721325698422	0.0001760492921942912	0.0	0.0	1.7142857142857142	23052.0	7
2000150	0.31358431644691187	5.4094814691088795e-05	0.0	0.0	1.3333333333333333	23056.0	3
2000155	0.9470852892673752	0.03280638323415868	0.0	0.2857142857142857	2.857142857142857	23028.428571428572	7
2000157	0.849108750557036	0.013322756954403953	0.0	0.15	43.8	22979.0	80
2000171	0.8267877282783153	0.00045295815782082097	0.0	0.0	2.6666666666666665	23053.0	6
2000175	0.8169810331612363	0.0016355453903663044	0.0	0.0	6.0	23049.0	10
2000181	0.8357985674260016	0.16518356427799855	0.40540540540540543	0.8185328185328186	210.71814671814673	22800.0	259
2000187	0.7389915654250075	0.0010877442526894734	0.0	0.0	8.555555555555555	23041.0	18
2000193	0.9050138260623772	0.42793912722355154	0.7377049180327869	0.9016393442622951	36.49180327868852	22998.0	61
2000204	0.7352614974964545	0.0002871624796511599	0.0	0.0	1.92	23034.0	25
2000219	0.6598483451228861	0.00019551574495051596	0.0	0.0	1.875	23043.0	16
2000221	0.7877919015683864	0.0005842422982066689	0.0	0.0	1.9259259259259258	23032.0	27
2000235	0.6539157954994218	0.0007608800444093341	0.0	0.0	9.428571428571429	23031.0	28
2000237	0.6047652070098899	0.0008106712092427699	0.0	0.0	12.235294117647058	23025.0	34
2000265	0.6688204751765361	0.0005606371725450982	0.0	0.0	8.555555555555555	23041.0	18
2000268	0.8853541013898931	0.001123510675812845	0.0	0.0	4.666666666666667	23050.0	9
2000284	0.7474638128946528	0.002920215499768355	0.0	0.09090909090909091	9.272727272727273	23048.0	11
2000304	0.910117111255693	0.0005843915604402864	0.0	0.0	1.5	23055.0	4
2000308	0.8912223771908045	0.008038039690686661	0.0	0.10144927536231885	13.130434782608695	22990.0	69
2000314	0.7753088137433604	0.0004019748687784885	0.0	0.0	3.5294117647058822	23042.0	17
2000318	0.8664546487581313	0.0015214335395814691	0.0	0.0	5.588235294117647	23025.0	34
2000320	0.6704465770922244	0.00020219236441887845	0.0	0.0	3.652173913043478	23036.0	23
2000325	0.4370685629573506	0.00034315283301090624	0.0	0.0	9.545454545454545	23037.0	22
2000326	0.7531670244184011	0.008758311185650229	0.005917159763313609	0.03550295857988166	88.03550295857988	22890.0	169
2000335	0.6664730196466365	0.003968969493486923	0.0	0.01818181818181818	40.8	23004.0	55
2000349	0.9970282162868473	0.23251785477978557	0.2857142857142857	0.9047619047619048	17.80952380952381	23038.0	21
2000353	0.812242868507785	0.0029988560995499623	0.0	0.14285714285714285	3.4285714285714284	23045.0	14
2000358	0.9747890906386221	0.09504136531309669	0.2727272727272727	0.45454545454545453	6.181818181818182	23048.0	11
2000370	0.8822829921350914	0.0005658864110940973	0.0	0.0	1.3333333333333333	23056.0	3
2000395	0.9583816507153268	0.3765067817366284	0.7058823529411765	0.9044117647058824	129.91176470588235	22923.0	136
2000403	0.4687629426302341	0.0002952418022338356	0.0	0.0	5.714285714285714	23043.571428571428	14
2000408	0.5504266028929796	0.006137121987965645	0.0	0.023809523809523808	86.15873015873017	22933.0	126
2000411	0.556935433494124	0.0014896961575303087	0.015151515151515152	0.030303030303030304	27.606060606060606	22993.0	66
2000422	0.7721336756398497	0.01212160273302564	0.04597701149425287	0.1839080459770115	66.32183908045977	22972.0	87
2000425	0.6469722113757647	0.0003221088651782943	0.0	0.0	3.2	23049.0	10
2000442	0.8530867305948651	0.00425220947473596	0.0	0.1111111111111111	6.888888888888889	23050.0	9
2000446	0.9457118898912792	0.0005894932784314442	0.0	0.0	1.3333333333333333	23056.0	3
2000453	0.7569556536056549	0.015922850982872154	0.05714285714285714	0.2857142857142857	73.67619047619047	22954.0	105
2000457	0.742372613161709	0.005802299065822768	0.02197802197802198	0.07692307692307693	55.824175824175825	22968.0	91
2000460	0.9091848831829749	0.0008109120928709554	0.0	0.0	1.3333333333333333	23056.0	3
2000464	0.6024235523747561	0.0001750648748768962	0.0	0.0	2.0	23055.0	4
2000468	0.8243518861529486	0.004483823955822271	0.03333333333333333	0.1	17.933333333333334	23029.0	30
2000470	0.7621625641407005	0.0004146017585553678	0.0	0.0	4.571428571428571	23052.0	7
2000479	0.9499110783378155	0.0011895365961956121	0.0	0.0	1.6	23054.0	5
2000522	0.7126613997854687	0.009292084316413115	0.04477611940298507	0.11940298507462686	55.07462686567164	22992.0	67
2000526	0.6835041205812188	0.00013472604337189272	0.0	0.0	2.0	23055.0	4
2000530	0.9308392973324658	0.00045547131495334324	0.0	0.0	1.5	23055.0	4
2000538	0.6349333463659784	0.0033038752114921523	0.022727272727272728	0.022727272727272728	31.045454545454547	23015.0	44
2000539	0.9119476095844148	0.02843437301741292	0.07142857142857142	0.35714285714285715	7.857142857142857	23045.0	14
2000543	0.7605005344747191	0.003908421591903552	0.0	0.013888888888888888	35.77777777777778	22986.76388888889	72
2000557	0.811028706551081	0.0013906057990430627	0.0	0.011363636363636364	9.568181818181818	22970.05681818182	88
2000559	0.8458060458862818	0.00016297582966328617	0.0	0.0	1.0	23057.0	2
2000560	0.899979036548693	0.00041214184513445345	0.0	0.0	1.3333333333333333	23056.0	3
2000563	0.9125020475048699	0.0024353169284370138	0.0	0.03571428571428571	1.9285714285714286	23031.0	28
2000566	0.841330513988289	0.010165954500706093	0.0	0.5	3.0	23055.0	4
