index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	689.0	689.0	689.0	689.0	689.0	689.0	689.0
mean	0.7174444695638885	0.0423586709936461	0.08301702673841747	0.19094966847433567	16.077477629654908	27534.368650217708	28.631349782293178
std	0.21945925256233234	0.12115527137634141	0.16892333163480872	0.268092243737344	31.406078847684864	45.88310417049819	45.8831041704982
min	0.032373643917129324	1.8747651087278993e-05	0.0	0.0	1.0	27164.0	2.0
25%	0.5908852840839388	0.0006373907680238953	0.0	0.0	1.9873417721518987	27532.0	5.0
50%	0.7301841154959687	0.005025212698139443	0.0	0.039473684210526314	5.066666666666666	27552.0	11.0
75%	0.9183496429622641	0.02260732141796422	0.08955223880597014	0.3076923076923077	14.846153846153847	27558.0	31.0
max	1.0	1.0	1.0	1.0	309.31328320802004	27561.0	399.0
