fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.6587289298369058	0.0008014267873185223	0.0	0.007662835249042145	16.92337164750958	33511.333333333336	261
a.10	0.7600242202038352	0.011805073906196006	0.0	0.16666666666666666	8.666666666666666	33752.0	6
a.101	0.6783842800559343	0.009388948057974763	0.0	0.6666666666666666	41.0	33669.0	3
a.102	0.6920535679046945	0.027467564587218028	0.3020833333333333	0.46875	57.90625	33669.0	96
a.11	0.7393206716485922	0.00113652338975052	0.0	0.0	12.391304347826088	33742.0	23
a.116	0.5261823639421036	0.012957574100148452	1.0	1.0	190.0	33490.0	1
a.117	0.6229338294227657	0.06578507054357174	1.0	1.0	190.0	33490.0	2
a.118	0.661748486157156	0.05541654406807771	0.4618181818181818	0.7672727272727272	219.38181818181818	33490.0	275
a.136	0.9083728732154652	0.04990805267505827	0.3333333333333333	0.6666666666666666	29.0	33734.0	3
a.137	0.8320198490536711	0.012566924317356466	0.0	0.0967741935483871	29.193548387096776	33734.0	31
a.139	0.7791224240508621	0.10281540358885699	0.6666666666666666	0.6666666666666666	15.0	33747.0	3
a.140	0.739335679463028	0.07377523343385672	0.3888888888888889	0.6666666666666666	15.61111111111111	33747.0	18
a.143	0.49774341046227993	0.00011191925806142941	0.0	0.0	4.0	33753.0	3
a.144	0.5464381000027831	0.00021510758913741805	0.0	0.0	6.333333333333333	33753.0	12
a.158	0.605857729302358	0.08464437144439012	0.3333333333333333	0.3333333333333333	7.0	33754.0	3
a.159	0.6406456204517176	0.010011690663411817	0.0	0.2727272727272727	6.454545454545454	33754.0	11
a.2	0.6439822408080367	0.009089781809112756	0.04316546762589928	0.12949640287769784	111.02877697841727	33626.0	139
a.22	0.8448499586293986	0.002890645414643796	0.0	0.0	11.333333333333334	33755.0	3
a.23	0.8573247376961499	0.039780255496118605	0.23076923076923078	0.46153846153846156	40.61538461538461	33724.53846153846	13
a.24	0.6989165401952454	0.01741300772698372	0.16551724137931034	0.35172413793103446	130.44827586206895	33622.213793103445	145
a.245	0.6463928051918989	0.00023141245686718594	0.0	0.0	3.6666666666666665	33762.0	3
a.246	0.49716676868800563	0.00010364903760333503	0.0	0.0	3.6666666666666665	33762.0	3
a.25	0.6219421942622391	0.003999673937207245	0.06666666666666667	0.07777777777777778	51.97222222222222	33585.0	180
a.27	0.5159246727806962	0.0008866466677160887	0.0	0.0	30.0	33693.0	3
a.28	0.5272146680358688	0.0014692161038837586	0.0	0.0	43.653333333333336	33689.72	75
a.29	0.4327632394597371	0.0031943124890965752	0.006369426751592357	0.06369426751592357	105.24203821656052	33613.61783439491	157
a.3	0.7571025470082597	0.09100445529091421	1.0	1.0	486.0	33055.0	3
a.30	0.751091568737568	0.018021857444054403	0.11764705882352941	0.35294117647058826	15.705882352941176	33748.0	17
a.301	0.6510664594803879	0.05871267483267393	0.5	1.0	651.0	28998.0	2
a.302	0.6807902902144106	0.07636343881623335	0.0	1.0	651.0	28998.0	1
a.32	0.6537794215974202	0.0003223960027850985	0.0	0.0	7.0	33758.0	1
a.33	0.842919773514003	0.001214513636493333	0.0	0.0	7.0	33758.0	2
a.34	0.8693211814812621	0.0010205265929719297	0.0	0.0	6.142857142857143	33758.0	7
a.36	0.33133351109531006	2.20799293442261e-05	0.0	0.0	1.0	33753.0	1
