index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	18528.0	18528.0	18528.0	18528.0	18528.0	18528.0
mean	0.651270735898544	0.05789897920071172	0.2030440414507772	0.3998272884283247	501.58743523316065	32257.231433506044
std	0.17609049269437235	0.08867500492213656	0.4022758914084353	0.48987588229813295	860.9385801901133	1945.4348090588912
min	0.021413941378023542	1.5533739281719896e-05	0.0	0.0	1.0	28998.0
25%	0.583595174773492	0.0031248407929720086	0.0	0.0	38.0	28998.0
50%	0.681543134148791	0.02730790340557352	0.0	0.0	248.0	33345.0
75%	0.7492896195362942	0.07864177759114149	0.0	1.0	651.0	33625.0
max	0.9999481665778093	0.9659297416077608	1.0	1.0	4769.0	33766.0
