index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	8525.0	8525.0	8525.0	8525.0	8525.0	8525.0
mean	0.9150481742147243	0.3972283184720916	0.7234017595307918	0.8425806451612903	33.94205278592376	10324.559648093842
std	0.11920358511262577	0.3317839074231647	0.4473422937235259	0.3642170536296663	45.868263834369046	52.293152344623444
min	0.051456404320987637	5.082850462539392e-05	0.0	0.0	1.0	10150.0
25%	0.8847149244658913	0.08251706917123575	0.0	1.0	5.0	10310.0
50%	0.9647095220575939	0.33499879679076194	1.0	1.0	17.0	10344.0
75%	0.9948472544470224	0.670377137920812	1.0	1.0	42.0	10360.0
max	1.0	1.0000000000000002	1.0	1.0	219.0	10368.0
