index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	181.0	181.0	181.0	181.0	181.0	181.0	181.0
mean	0.629097638985261	0.03642992901158726	0.09759080311822055	0.2099028619961165	23.110345692975702	11815.929465913276	34.86740331491713
std	0.19621353946258172	0.0894247526603588	0.192580351405511	0.28489305880326526	50.45005998879	58.95303001826238	58.98826708571225
min	0.06569807206424307	5.1464657846201294e-05	0.0	0.0	1.0	11394.0	2.0
25%	0.529035875228841	0.0007696785964202103	0.0	0.0	2.0	11810.0	5.0
50%	0.6520882765961118	0.0050290085880178486	0.0	0.05	5.714285714285714	11835.5	15.0
75%	0.741757422259744	0.025360003572781138	0.09433962264150944	0.38095238095238093	21.47826086956522	11845.0	41.0
max	0.9998100303951367	0.5416666666666666	0.9428571428571428	1.0	389.34792122538295	11849.0	457.0
