index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	688.0	688.0	688.0	688.0	688.0	688.0	688.0
mean	0.7956606132169598	0.041286651175255686	0.07063829511840206	0.15945898306321415	7.7236803286367826	11839.844476744185	12.155523255813954
std	0.1471113773972731	0.11328169004124795	0.17541828204631713	0.25407767670230347	13.200381071651037	16.968090568546558	16.968090568546558
min	0.13073019204238057	4.9830615046076415e-05	0.0	0.0	1.0	11736.0	2.0
25%	0.7199656873836262	0.0007569659476001668	0.0	0.0	1.5	11839.0	3.0
50%	0.8142020548519224	0.0034832954677163764	0.0	0.0	3.0	11846.0	6.0
75%	0.9044458888335344	0.020530986615925572	0.0	0.25416666666666665	7.555555555555555	11849.0	13.0
max	1.0	1.0	1.0	1.0	101.23076923076923	11850.0	116.0
