index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	718.0	718.0	718.0	718.0	718.0	718.0	718.0
mean	0.7679066844347594	0.07833196955485552	0.14004258540466252	0.28708289125665903	7.874508346940909	10358.126740947075	11.87325905292479
std	0.18442176925791423	0.1661175779810329	0.2257056868866369	0.3148088433134948	15.972937866033936	19.977653714617393	19.977653714617393
min	0.06746720679012344	5.1951894538744644e-05	0.0	0.0	1.0	10150.0	2.0
25%	0.660756703869305	0.001575992827130324	0.0	0.0	1.3333333333333333	10358.0	3.0
50%	0.7682657961267958	0.012010976797756343	0.0	0.2	2.6666666666666665	10365.0	5.0
75%	0.937653159671973	0.06829710379572779	0.22824675324675325	0.5120967741935484	7.3	10367.0	12.0
max	1.0	1.0	1.0	1.0	193.04545454545453	10368.0	220.0
